aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
-0.719,0.644,-2.318,-163.208,182.129,76.172,0.115,0.434,-2.407,211.792,86.853,-244.507
-1.577,1.152,-2.255,-112.0,146.484,78.003,-0.182,0.01,-2.544,191.467,79.651,-232.3
-0.326,0.479,-1.976,-50.903,144.043,83.069,-0.34,-0.236,-2.481,158.386,48.706,-214.111
-0.854,0.653,-1.776,-21.729,123.84,18.372,-0.477,-0.241,-2.224,113.953,2.808,-195.679
-0.914,0.485,-1.59,2.441,114.258,-5.615,-0.572,-0.159,-1.921,84.106,-41.626,-176.697
-0.921,0.208,-1.549,15.259,126.709,-5.981,-0.592,-0.198,-1.734,77.698,-71.533,-155.579
-0.953,0.267,-1.619,2.136,155.579,-18.738,-0.559,-0.293,-1.612,80.444,-79.224,-134.888
-0.867,0.456,-1.746,-23.01,166.565,-35.95,-0.524,-0.329,-1.507,77.087,-74.646,-118.713
-0.845,0.612,-1.816,-49.438,152.832,-60.181,-0.474,-0.344,-1.406,68.909,-67.383,-105.713
-0.657,0.655,-1.807,-62.134,122.375,-87.402,-0.401,-0.407,-1.31,61.951,-63.293,-94.971
-0.526,0.636,-1.656,-58.838,89.233,-107.605,-0.366,-0.443,-1.251,55.42,-60.547,-84.106
-0.38,0.561,-1.591,-47.668,58.777,-118.835,-0.341,-0.487,-1.222,50.171,-57.922,-73.547
-0.124,0.418,-1.446,-27.71,41.748,-118.469,-0.322,-0.562,-1.216,46.753,-55.786,-64.453
0.11,0.266,-1.386,-0.916,26.123,-104.614,-0.326,-0.66,-1.213,40.588,-50.903,-59.448
0.282,0.113,-1.244,23.376,11.78,-86.426,-0.329,-0.747,-1.176,29.236,-41.992,-56.396
0.427,-0.045,-1.137,38.94,-0.244,-73.181,-0.312,-0.833,-1.12,15.625,-30.945,-52.063
0.576,-0.182,-1.013,38.391,-12.268,-68.97,-0.219,-0.908,-1.036,3.113,-20.264,-45.837
0.683,-0.205,-0.925,24.658,-25.513,-66.895,-0.093,-0.921,-0.956,-4.7,-13.306,-35.95
0.85,-0.23,-0.84,10.132,-31.799,-62.134,0.083,-0.863,-0.87,-5.493,-11.841,-21.667
0.76,-0.121,-0.776,-8.423,-40.955,-54.626,0.277,-0.78,-0.802,-1.282,-15.869,-5.676
0.686,0.061,-0.778,-24.658,-51.392,-34.302,0.423,-0.664,-0.767,3.601,-23.437,8.179
0.63,0.299,-0.777,-26.978,-49.988,-14.587,0.557,-0.55,-0.725,8.057,-31.677,17.517
0.511,0.476,-0.774,-16.602,-47.546,-4.333,0.638,-0.461,-0.709,11.902,-37.781,19.531
0.384,0.557,-0.736,1.465,-40.955,-1.892,0.679,-0.415,-0.704,13.916,-40.588,14.954
0.316,0.546,-0.678,24.658,-24.475,-1.709,0.665,-0.42,-0.724,13.794,-38.635,6.653
0.276,0.511,-0.659,43.091,-4.028,-1.831,0.63,-0.457,-0.736,10.01,-31.311,-2.502
0.263,0.453,-0.679,53.04,16.418,-3.784,0.59,-0.478,-0.722,3.418,-20.935,-9.216
0.289,0.371,-0.734,53.528,31.677,-6.47,0.541,-0.479,-0.711,-2.319,-12.268,-13.855
0.288,0.312,-0.808,43.64,36.804,-8.85,0.519,-0.493,-0.68,-5.92,-5.31,-15.32
0.312,0.308,-0.89,30.64,36.133,-11.108,0.481,-0.504,-0.652,-6.226,-2.075,-15.137
0.352,0.305,-0.948,19.958,30.273,-13.184,0.432,-0.515,-0.635,-3.601,-1.221,-14.526
0.395,0.296,-0.991,13.306,21.24,-14.587,0.381,-0.536,-0.622,-0.122,-0.183,-13.55
0.416,0.294,-0.998,9.583,11.108,-13.794,0.345,-0.544,-0.621,2.808,0.916,-12.207
0.411,0.267,-0.991,8.118,1.953,-11.841,0.329,-0.562,-0.629,4.7,3.174,-9.949
0.427,0.261,-0.962,8.789,-2.625,-9.399,0.346,-0.562,-0.634,5.981,6.287,-7.507
0.443,0.248,-0.93,8.24,-7.019,-5.31,0.383,-0.566,-0.642,7.751,8.789,-5.188
0.411,0.263,-0.888,6.714,-12.146,0.854,0.425,-0.587,-0.658,11.108,9.277,-2.747
0.381,0.289,-0.838,4.211,-14.648,6.165,0.462,-0.581,-0.682,13.977,8.118,-0.183
0.339,0.345,-0.792,0.732,-15.076,9.521,0.501,-0.568,-0.716,15.93,8.179,3.54
0.305,0.412,-0.784,-2.502,-11.292,10.193,0.542,-0.562,-0.745,15.991,9.033,6.653
0.286,0.435,-0.796,-4.028,-6.104,6.531,0.567,-0.545,-0.757,14.648,9.216,7.324
0.291,0.426,-0.824,-3.967,-1.221,1.465,0.567,-0.532,-0.766,12.939,8.728,6.348
0.304,0.411,-0.857,-2.014,3.723,-1.465,0.554,-0.523,-0.772,11.169,8.057,5.066
0.316,0.392,-0.881,2.075,8.24,-2.502,0.536,-0.514,-0.767,8.484,7.263,3.662
0.341,0.365,-0.901,6.348,10.559,-3.845,0.519,-0.508,-0.754,5.859,6.653,2.563
0.38,0.335,-0.916,10.803,12.146,-3.906,0.505,-0.51,-0.734,3.723,6.165,1.953
0.42,0.306,-0.924,15.93,13.245,-2.075,0.495,-0.505,-0.716,2.686,5.737,1.587
0.387,0.287,-0.899,19.836,13.245,0.183,0.494,-0.503,-0.71,2.93,5.188,2.075
0.375,0.292,-0.887,22.888,13.55,3.845,0.507,-0.507,-0.703,4.456,4.639,3.54
0.379,0.317,-0.888,24.048,13.428,6.531,0.521,-0.504,-0.701,5.859,3.296,4.456
0.365,0.33,-0.888,22.217,10.986,5.615,0.532,-0.498,-0.7,7.446,1.465,5.188
0.349,0.355,-0.877,18.188,7.08,3.906,0.54,-0.497,-0.705,9.338,0.122,5.737
0.335,0.369,-0.866,13.855,4.883,2.93,0.549,-0.497,-0.709,10.681,-1.16,5.493
0.329,0.379,-0.867,10.864,4.456,2.441,0.543,-0.502,-0.723,12.024,-2.136,5.005
0.326,0.377,-0.872,9.888,5.066,2.441,0.539,-0.513,-0.734,12.695,-2.747,4.456
0.319,0.366,-0.864,10.254,6.592,3.052,0.534,-0.526,-0.736,12.268,-3.052,3.357
0.332,0.342,-0.871,11.292,8.728,4.456,0.526,-0.534,-0.738,11.047,-2.808,2.563
0.338,0.332,-0.874,10.559,10.681,6.592,0.525,-0.539,-0.739,9.521,-2.441,2.014
0.333,0.341,-0.871,7.812,11.169,7.996,0.525,-0.538,-0.74,8.057,-2.258,1.465
0.329,0.373,-0.889,5.005,11.292,8.484,0.527,-0.529,-0.741,7.202,-2.197,1.038
0.327,0.409,-0.908,2.319,10.376,6.348,0.531,-0.517,-0.738,6.775,-2.258,1.282
0.326,0.423,-0.917,0.854,7.812,2.625,0.537,-0.508,-0.74,6.775,-2.136,1.465
0.322,0.427,-0.913,1.099,5.798,-0.488,0.533,-0.504,-0.746,6.775,-2.197,1.038
0.321,0.419,-0.918,2.93,5.432,-1.892,0.527,-0.507,-0.751,6.592,-2.075,0.61
0.327,0.405,-0.923,4.944,5.127,-2.197,0.519,-0.509,-0.754,6.104,-1.526,-0.061
0.337,0.395,-0.93,6.287,4.089,-1.831,0.511,-0.507,-0.756,5.737,-0.61,-0.427
0.343,0.383,-0.93,7.629,2.502,-1.099,0.51,-0.511,-0.758,5.371,-0.061,-0.671
0.338,0.37,-0.917,8.301,0.488,-0.122,0.512,-0.524,-0.758,4.7,0.488,-0.977
0.335,0.361,-0.9,8.728,-0.732,1.16,0.513,-0.529,-0.756,3.601,0.793,-0.977
0.335,0.356,-0.891,8.301,-1.038,2.502,0.515,-0.521,-0.746,2.197,0.977,-0.61
0.334,0.362,-0.882,6.897,-0.977,3.723,0.519,-0.509,-0.741,1.648,1.038,-0.305
0.336,0.388,-0.88,5.066,-1.221,4.578,0.522,-0.5,-0.739,1.892,0.916,-0.305
0.347,0.411,-0.897,3.54,-1.831,3.54,0.524,-0.491,-0.739,2.38,0.671,-0.061
0.349,0.409,-0.897,3.235,-3.052,1.343,0.52,-0.48,-0.731,2.258,0.427,-0.183
0.35,0.411,-0.896,3.906,-4.7,-0.122,0.515,-0.479,-0.728,2.441,0.183,-0.854
0.343,0.405,-0.896,5.31,-5.859,-1.099,0.505,-0.482,-0.731,2.686,0.244,-0.916
0.334,0.396,-0.887,5.981,-7.568,-1.953,0.501,-0.488,-0.731,2.563,0.977,-0.977
0.333,0.389,-0.876,6.287,-9.46,-2.38,0.501,-0.498,-0.731,2.014,2.075,-0.793
0.334,0.385,-0.864,6.714,-10.254,-2.197,0.5,-0.5,-0.731,2.075,2.686,-0.244
0.336,0.373,-0.853,6.958,-9.338,-1.343,0.5,-0.505,-0.732,1.953,3.418,0.0
0.341,0.364,-0.844,7.141,-7.69,0.0,0.5,-0.51,-0.73,1.953,4.089,0.122
0.341,0.363,-0.836,6.897,-6.104,1.16,0.501,-0.505,-0.73,2.014,4.761,0.488
0.346,0.367,-0.829,6.165,-4.517,2.563,0.506,-0.496,-0.731,2.258,5.432,0.793
0.355,0.38,-0.828,4.7,-3.113,3.784,0.512,-0.489,-0.741,2.869,5.554,0.977
0.365,0.387,-0.841,3.174,-2.075,4.089,0.518,-0.48,-0.751,3.174,5.31,1.282
0.369,0.389,-0.854,1.953,-1.648,3.845,0.526,-0.477,-0.756,2.625,5.615,1.282
0.363,0.387,-0.862,1.587,-1.709,3.54,0.529,-0.482,-0.756,1.77,4.944,0.732
0.352,0.394,-0.865,1.16,-2.319,2.991,0.528,-0.49,-0.753,1.404,3.723,-0.061
0.341,0.396,-0.868,1.221,-2.563,2.869,0.524,-0.497,-0.75,1.221,2.625,-0.732
0.336,0.406,-0.869,1.709,-2.563,2.563,0.518,-0.506,-0.745,0.977,1.709,-1.221
0.337,0.404,-0.869,2.869,-2.014,1.831,0.514,-0.508,-0.737,0.916,1.099,-0.916
0.337,0.395,-0.872,3.662,-1.343,1.038,0.515,-0.5,-0.727,0.61,1.343,-0.427
0.343,0.386,-0.866,3.723,-1.099,0.916,0.521,-0.498,-0.725,0.977,1.953,0.0
0.345,0.38,-0.864,3.113,-0.916,1.221,0.518,-0.495,-0.727,1.709,1.953,0.061
0.348,0.382,-0.864,2.197,-0.122,2.258,0.513,-0.499,-0.724,1.77,1.526,-0.305
0.35,0.392,-0.868,1.038,0.244,2.869,0.506,-0.499,-0.722,2.075,1.648,-0.427
0.352,0.389,-0.871,0.061,0.061,2.747,0.504,-0.487,-0.726,2.808,2.319,0.122
0.354,0.391,-0.869,-0.427,-0.549,2.808,0.51,-0.484,-0.737,3.418,2.686,0.549
0.352,0.395,-0.864,-0.854,-0.916,2.441,0.517,-0.491,-0.746,3.235,2.808,0.61
0.349,0.394,-0.857,-0.916,-1.221,2.197,0.517,-0.492,-0.747,2.38,2.93,0.244
1.874,-0.558,1.673,42.786,95.154,-19.531,0.811,-1.091,1.119,-13.55,-11.78,9.644
2.068,-0.833,1.935,18.311,130.249,-23.315,0.803,-1.09,1.394,-9.277,-12.146,16.174
2.218,-1.044,1.968,-38.208,157.227,-18.005,0.762,-0.961,1.656,-0.183,-12.268,23.987
2.307,-1.058,1.997,-117.31,166.565,1.343,0.734,-0.781,1.84,14.832,-3.54,33.569
2.236,-0.804,1.865,-186.462,168.274,27.039,0.791,-0.603,1.977,36.316,18.555,42.786
2.047,-0.513,1.702,-221.924,163.574,57.068,0.884,-0.367,2.046,60.364,46.57,46.57
1.779,-0.374,1.555,-228.455,161.743,80.017,1.026,-0.071,2.039,85.754,74.28,44.25
1.575,-0.379,1.281,-223.816,175.476,96.375,1.237,0.298,1.934,113.159,98.633,40.405
1.385,-0.513,0.987,-213.928,198.486,109.192,1.503,0.682,1.729,143.127,120.911,34.485
1.09,-0.596,0.734,-205.872,201.599,120.605,1.777,1.035,1.414,174.744,141.541,21.851
0.753,-0.645,0.529,-206.36,198.853,129.028,2.057,1.289,1.038,205.017,158.752,-6.104
0.33,-0.653,0.334,-219.116,196.716,131.226,2.172,1.448,0.52,232.178,160.461,-50.964
-0.16,-0.605,0.077,-238.586,195.801,127.563,2.075,1.539,0.001,255.066,150.269,-99.854
-0.628,-0.519,-0.278,-255.92,200.867,130.127,1.89,1.498,-0.594,275.33,148.071,-139.587
-1.047,-0.282,-0.914,-260.742,215.393,140.747,1.676,1.44,-1.104,285.522,163.818,-166.87
-1.358,0.043,-1.564,-256.409,230.469,144.714,1.483,1.345,-1.681,281.921,178.284,-178.101
-1.271,0.206,-2.196,-232.788,244.202,136.292,1.369,1.078,-1.999,266.541,186.646,-182.495
-0.937,0.323,-2.538,-187.073,237.854,125.366,1.118,0.911,-2.282,240.662,163.757,-195.129
-0.71,0.401,-2.569,-141.174,200.745,123.352,0.808,0.755,-2.41,212.463,119.08,-206.543
-0.764,0.417,-2.379,-110.168,148.01,124.39,0.509,0.553,-2.366,184.448,68.359,-208.74
-1.308,0.884,-2.108,-89.783,105.713,119.263,0.313,0.48,-2.296,156.799,24.841,-205.139
-0.792,0.46,-2.018,-57.678,106.812,93.14,0.007,0.306,-2.153,142.639,-10.681,-197.327
-1.517,0.54,-1.824,-50.476,120.117,13.123,-0.233,0.154,-2.031,134.521,-43.396,-184.57
-1.17,0.47,-1.901,-42.542,153.625,-2.563,-0.46,0.036,-2.035,121.887,-61.096,-169.678
-0.978,0.433,-1.85,-36.804,178.711,-1.526,-0.513,-0.088,-2.071,108.582,-56.335,-149.902
-1.001,0.405,-1.933,-24.353,181.702,-12.024,-0.427,-0.188,-2.034,91.248,-44.922,-127.38
-0.824,0.335,-1.991,-11.047,168.152,-31.372,-0.309,-0.191,-1.894,70.801,-43.091,-108.582
-0.716,0.328,-1.897,-4.578,144.47,-40.955,-0.249,-0.167,-1.708,56.213,-56.274,-95.764
-0.497,0.382,-1.757,-3.052,109.131,-46.204,-0.219,-0.203,-1.507,51.147,-78.125,-87.036
-0.371,0.399,-1.601,-3.845,68.604,-58.655,-0.207,-0.266,-1.322,49.744,-99.121,-79.59
-0.232,0.432,-1.449,-5.432,30.884,-70.801,-0.205,-0.366,-1.158,45.837,-111.023,-71.777
-0.168,0.446,-1.335,-5.127,0.854,-71.899,-0.161,-0.465,-1.021,38.147,-111.572,-62.683
-0.086,0.409,-1.185,-0.366,-17.151,-70.251,-0.092,-0.525,-0.932,30.029,-99.365,-54.565
0.026,0.368,-1.011,8.606,-21.851,-70.801,-0.001,-0.577,-0.879,23.926,-76.965,-46.814
0.19,0.351,-0.857,16.541,-15.503,-70.984,0.11,-0.627,-0.838,18.677,-52.856,-39.246
0.381,0.315,-0.743,18.799,-5.31,-73.669,0.237,-0.639,-0.783,13.916,-34.851,-32.959
0.404,0.168,-0.751,15.076,3.113,-77.759,0.349,-0.623,-0.741,10.62,-24.719,-27.405
0.567,0.129,-0.765,7.69,7.751,-78.674,0.422,-0.624,-0.679,12.939,-24.536,-23.376
0.66,0.04,-0.803,-0.488,10.62,-74.341,0.468,-0.654,-0.624,17.151,-30.579,-21.912
0.728,0.013,-0.854,-8.057,10.315,-64.026,0.467,-0.67,-0.564,18.921,-35.461,-21.423
0.756,0.019,-0.898,-12.451,2.686,-52.856,0.462,-0.666,-0.516,17.944,-34.241,-19.653
0.733,0.009,-0.918,-11.841,-5.554,-42.419,0.48,-0.624,-0.492,16.785,-25.94,-16.907
0.621,-0.03,-0.921,-7.141,-10.986,-32.104,0.498,-0.581,-0.518,16.968,-12.146,-14.282
0.619,0.028,-0.918,-1.099,-9.827,-22.278,0.527,-0.555,-0.565,16.968,1.831,-12.146
0.649,0.109,-0.905,6.531,-6.348,-15.32,0.555,-0.526,-0.615,16.113,12.024,-10.498
0.618,0.112,-0.907,13.794,-0.488,-9.644,0.582,-0.504,-0.649,15.381,16.418,-8.911
0.576,0.121,-0.896,19.165,6.287,-4.333,0.606,-0.497,-0.668,15.869,15.137,-7.507
0.524,0.149,-0.895,20.691,10.498,-2.136,0.614,-0.489,-0.672,18.311,9.277,-5.615
0.469,0.182,-0.907,18.188,10.803,-3.479,0.607,-0.473,-0.668,21.973,1.099,-3.296
0.424,0.212,-0.939,13.184,8.545,-6.531,0.594,-0.443,-0.676,25.269,-4.639,-0.977
0.408,0.208,-0.943,13.55,8.362,-8.057,0.591,-0.426,-0.693,27.222,-5.859,1.221
0.368,0.228,-0.959,12.024,2.869,-7.629,0.588,-0.41,-0.716,26.917,-3.723,2.136
0.344,0.23,-0.974,5.188,-9.155,-7.996,0.587,-0.417,-0.731,23.743,0.183,0.61
0.346,0.257,-0.973,4.883,-14.771,-5.676,0.571,-0.461,-0.734,19.897,4.517,-2.625
0.316,0.253,-0.967,11.78,-17.151,-2.747,0.535,-0.505,-0.721,14.832,9.155,-6.287
0.342,0.21,-0.951,19.836,-20.569,-1.831,0.509,-0.552,-0.696,9.705,13.916,-8.667
0.355,0.193,-0.928,26.367,-22.217,0.061,0.492,-0.585,-0.666,6.592,17.761,-8.423
0.341,0.201,-0.898,28.748,-23.01,1.77,0.481,-0.586,-0.651,5.432,19.104,-6.226
0.321,0.217,-0.87,25.574,-25.635,1.038,0.494,-0.573,-0.647,5.737,20.386,-2.686
0.311,0.245,-0.86,16.174,-29.541,-1.831,0.527,-0.548,-0.653,7.568,21.484,1.404
0.327,0.289,-0.855,6.653,-31.555,-4.517,0.556,-0.518,-0.664,8.972,21.301,4.456
0.351,0.321,-0.852,-0.854,-32.654,-7.629,0.584,-0.496,-0.673,9.644,20.447,5.981
0.397,0.333,-0.853,-5.31,-33.142,-10.132,0.606,-0.481,-0.681,9.583,18.738,5.432
0.451,0.341,-0.841,-7.935,-32.166,-10.681,0.605,-0.494,-0.696,9.216,16.296,2.991
0.476,0.355,-0.828,-7.629,-30.64,-9.216,0.583,-0.519,-0.712,7.874,13.794,0.183
0.471,0.347,-0.809,-4.456,-28.198,-8.545,0.552,-0.535,-0.725,6.104,12.268,-1.221
0.471,0.316,-0.785,0.916,-23.865,-9.216,0.538,-0.531,-0.743,4.333,12.024,-0.916
0.469,0.288,-0.77,8.118,-16.113,-8.789,0.539,-0.519,-0.761,3.296,11.658,0.244
0.463,0.256,-0.768,13.184,-7.996,-7.568,0.551,-0.499,-0.777,2.686,9.766,1.77
0.457,0.242,-0.778,15.015,-1.831,-6.042,0.577,-0.47,-0.787,2.502,7.141,3.235
0.464,0.238,-0.792,13.672,2.563,-4.578,0.601,-0.443,-0.78,1.953,4.028,4.089
0.471,0.235,-0.803,8.484,4.944,-3.601,0.619,-0.43,-0.768,2.319,0.427,4.211
0.474,0.23,-0.816,1.526,4.7,-3.54,0.638,-0.437,-0.751,3.235,-2.808,3.418
0.483,0.214,-0.828,-5.005,3.845,-2.991,0.643,-0.463,-0.734,4.15,-5.798,1.892
0.486,0.208,-0.852,-9.705,3.296,-1.282,0.642,-0.483,-0.717,4.211,-7.385,0.488
0.483,0.23,-0.89,-12.634,2.991,0.61,0.631,-0.501,-0.705,4.15,-7.202,-0.732
0.471,0.247,-0.933,-12.329,2.014,0.732,0.617,-0.511,-0.705,4.456,-5.981,-1.038
0.463,0.256,-0.957,-7.935,1.16,0.183,0.611,-0.512,-0.716,4.944,-3.967,0.427
0.464,0.269,-0.963,-0.854,1.77,1.16,0.613,-0.5,-0.736,4.395,-1.099,1.099
0.471,0.281,-0.961,8.301,2.441,2.319,0.618,-0.484,-0.751,2.991,2.014,1.038
0.477,0.279,-0.949,15.808,2.258,3.174,0.616,-0.463,-0.753,1.16,3.967,0.488
0.486,0.266,-0.932,19.104,0.671,3.418,0.609,-0.445,-0.746,-0.61,3.906,-0.366
0.487,0.24,-0.904,18.25,-1.831,4.028,0.598,-0.44,-0.731,-1.77,2.625,-1.404
0.474,0.233,-0.877,14.343,-4.272,5.371,0.582,-0.45,-0.716,-1.709,0.427,-2.075
0.453,0.233,-0.862,8.484,-6.409,6.897,0.568,-0.463,-0.699,-1.892,-1.648,-2.502
0.454,0.244,-0.849,3.113,-7.263,7.202,0.566,-0.483,-0.68,-1.831,-2.258,-2.258
0.439,0.254,-0.88,0.366,-7.324,7.202,0.568,-0.492,-0.668,-1.282,-2.625,-1.221
0.465,0.266,-0.871,1.038,-7.446,6.714,0.576,-0.486,-0.66,-0.671,-2.502,0.183
0.463,0.263,-0.878,3.54,-9.399,6.287,0.589,-0.467,-0.656,-0.427,-1.282,1.282
0.458,0.261,-0.871,6.958,-10.986,6.165,0.597,-0.45,-0.655,0.061,0.366,1.831
0.46,0.269,-0.849,10.254,-10.803,6.104,0.597,-0.437,-0.656,-0.244,2.441,1.282
0.47,0.272,-0.832,12.634,-10.681,5.371,0.584,-0.435,-0.666,-0.732,5.127,0.488
0.487,0.262,-0.802,13.245,-10.132,4.272,0.574,-0.445,-0.682,-1.648,8.301,0.122
0.495,0.25,-0.781,11.963,-8.24,4.15,0.567,-0.449,-0.696,-2.869,11.292,0.183
0.499,0.259,-0.773,9.277,-5.249,4.639,0.568,-0.446,-0.701,-4.761,12.817,0.244
0.496,0.259,-0.784,6.287,-3.418,4.028,0.577,-0.457,-0.708,-4.883,12.024,0.793
0.472,0.236,-0.78,3.662,-3.113,2.38,0.583,-0.471,-0.711,-3.845,9.216,1.465
0.447,0.241,-0.799,0.793,-2.441,2.136,0.593,-0.475,-0.708,-2.747,5.249,2.319
0.46,0.283,-0.838,-0.549,-2.136,3.296,0.606,-0.471,-0.7,-1.221,1.77,3.601
0.462,0.312,-0.88,0.977,-2.563,3.052,0.612,-0.467,-0.693,0.244,-0.854,4.517
0.464,0.324,-0.894,5.005,-3.418,2.197,0.616,-0.453,-0.681,0.549,-1.892,4.333
0.47,0.315,-0.902,9.827,-4.578,1.526,0.621,-0.435,-0.668,0.732,-1.343,3.601
0.476,0.296,-0.896,14.282,-4.944,1.587,0.618,-0.428,-0.66,0.977,0.122,1.953
0.485,0.298,-0.886,17.151,-5.188,1.892,0.606,-0.436,-0.66,1.465,1.343,-0.244
0.484,0.286,-0.887,17.761,-6.653,1.465,0.586,-0.455,-0.669,1.465,2.441,-1.709
0.496,0.263,-0.858,16.724,-7.446,0.977,0.577,-0.48,-0.674,0.977,3.784,-1.953
0.481,0.276,-0.86,12.817,-6.653,2.38,0.574,-0.497,-0.673,0.061,4.639,-2.136
0.521,0.326,-0.94,11.047,-4.944,4.089,0.575,-0.517,-0.678,0.671,4.822,-1.831
0.468,0.28,-0.855,18.921,2.197,7.751,0.579,-0.529,-0.689,1.587,4.211,-1.16
0.46,0.323,-0.831,23.56,1.648,5.737,0.581,-0.527,-0.697,2.075,3.357,-0.244
0.448,0.263,-0.828,26.001,3.235,4.15,0.59,-0.514,-0.701,2.686,2.197,0.732
0.451,0.333,-0.871,22.766,2.441,4.028,0.596,-0.503,-0.707,3.54,0.793,1.77
0.453,0.295,-0.838,22.095,-0.61,4.15,0.598,-0.491,-0.711,3.784,-0.793,2.014
0.443,0.294,-0.833,17.944,-1.831,3.357,0.592,-0.481,-0.712,3.967,-1.953,2.38
0.461,0.312,-0.842,10.742,-5.005,2.747,0.585,-0.473,-0.711,3.235,-1.953,1.831
0.47,0.335,-0.848,4.883,-8.362,2.686,0.583,-0.47,-0.708,2.747,-1.404,0.916
0.463,0.353,-0.854,2.319,-11.047,2.319,0.575,-0.482,-0.712,2.502,-1.038,-0.244
0.458,0.344,-0.852,3.967,-11.658,1.038,0.574,-0.5,-0.71,2.197,-1.038,-1.099
0.454,0.33,-0.816,6.104,-10.62,0.183,0.568,-0.513,-0.703,1.099,-1.16,-1.404
1.25,0.023,1.307,-44.739,89.172,5.615,1.485,0.497,1.002,118.835,118.469,56.274
1.347,-0.033,1.34,-44.678,113.647,12.146,1.74,0.76,0.825,142.212,117.737,46.448
1.381,-0.062,1.366,-47.302,126.221,14.404,1.943,0.937,0.622,162.659,112.732,25.818
1.357,-0.01,1.358,-59.387,134.521,19.836,2.06,1.028,0.443,177.856,102.661,-1.831
1.377,-0.044,1.339,-79.285,140.259,24.353,2.086,1.047,0.315,185.181,90.393,-33.508
1.359,-0.167,1.282,-102.722,139.099,25.635,1.943,1.092,0.143,187.378,78.613,-66.528
1.313,-0.258,1.208,-126.587,133.179,23.376,1.78,1.12,-0.024,191.956,72.449,-96.252
1.25,-0.244,1.153,-150.574,126.038,22.949,1.671,1.053,-0.072,199.402,83.74,-113.586
1.161,-0.136,1.037,-175.354,128.723,25.146,1.521,1.098,-0.267,208.679,100.769,-125.427
1.106,-0.083,0.849,-186.707,136.902,29.48,1.336,1.117,-0.654,223.877,109.924,-138.0
1.003,-0.132,0.727,-185.974,144.104,35.522,1.227,1.005,-0.979,237.488,114.014,-146.606
0.9,-0.193,0.594,-183.777,152.527,41.87,1.09,0.908,-1.224,235.107,112.488,-152.649
0.791,-0.27,0.481,-177.124,165.344,53.894,0.856,0.871,-1.534,224.304,101.318,-160.645
0.569,-0.391,0.353,-171.448,179.443,65.186,0.637,0.711,-1.849,220.703,92.834,-169.434
0.436,-0.427,0.195,-166.626,191.162,68.787,0.451,0.488,-2.091,214.905,86.548,-175.293
0.255,-0.324,0.011,-162.842,203.308,65.063,0.302,0.319,-2.264,195.679,72.998,-176.88
0.05,-0.266,-0.291,-158.569,217.529,60.974,0.205,0.183,-2.299,167.48,50.415,-174.011
-0.082,-0.209,-0.612,-145.813,226.929,60.12,0.142,0.097,-2.192,140.93,20.264,-168.579
-0.053,-0.156,-0.893,-120.178,227.966,59.692,0.091,0.038,-2.012,124.329,-15.503,-160.522
0.047,-0.239,-1.27,-87.28,204.102,62.561,0.065,0.018,-1.787,114.014,-48.645,-150.33
0.055,-0.29,-1.6,-67.505,163.391,64.819,0.035,0.017,-1.634,111.145,-74.524,-140.137
0.055,-0.261,-1.763,-64.148,130.005,67.017,-0.01,-0.04,-1.58,114.014,-92.163,-130.432
-0.261,-0.035,-1.701,-76.965,101.257,72.449,-0.031,-0.096,-1.605,112.793,-90.881,-119.141
-0.567,0.21,-1.678,-86.06,82.764,75.562,-0.024,-0.14,-1.635,102.478,-75.684,-109.497
-1.383,0.853,-2.072,-79.224,93.628,68.054,-0.003,-0.164,-1.624,85.449,-58.777,-102.234
-0.345,0.455,-1.956,-64.148,173.767,58.167,0.004,-0.153,-1.545,67.139,-46.875,-97.107
-0.899,0.858,-2.297,-32.349,207.764,-9.216,-0.028,-0.156,-1.448,54.626,-43.823,-93.14
-0.63,0.891,-2.433,-8.24,252.808,-39.063,-0.132,-0.251,-1.364,50.537,-48.279,-92.957
-0.145,0.83,-2.032,14.526,287.598,-48.462,-0.269,-0.466,-1.302,51.147,-52.795,-94.91
-0.235,0.679,-1.874,29.297,235.657,-38.269,-0.434,-0.665,-1.264,46.936,-50.415,-95.215
-0.274,0.589,-1.853,38.391,171.692,-38.208,-0.523,-0.882,-1.235,39.001,-38.696,-91.919
-0.258,0.528,-1.728,36.621,132.202,-43.518,-0.485,-1.061,-1.186,29.785,-21.667,-80.322
-0.248,0.535,-1.53,29.297,110.718,-43.213,-0.319,-1.114,-1.096,15.686,-4.517,-57.983
-0.242,0.57,-1.388,23.437,94.238,-50.72,-0.021,-0.943,-0.932,2.38,5.493,-27.222
-0.314,0.527,-1.345,17.517,77.82,-65.308,0.302,-0.72,-0.809,-1.099,4.517,0.793
-0.155,0.424,-1.393,7.812,66.65,-83.984,0.569,-0.565,-0.731,5.31,-8.179,17.944
0.074,0.265,-1.343,3.967,61.035,-101.501,0.757,-0.473,-0.658,14.404,-28.137,22.461
0.284,0.031,-1.336,13.672,51.697,-109.131,0.829,-0.421,-0.59,20.264,-46.631,16.357
0.531,-0.251,-1.342,31.311,45.166,-109.924,0.833,-0.397,-0.524,22.217,-55.298,5.92
0.769,-0.437,-1.318,49.927,43.64,-101.257,0.78,-0.409,-0.477,19.409,-51.575,-3.906
1.012,-0.495,-1.342,70.313,37.72,-75.928,0.704,-0.431,-0.447,13.123,-37.842,-11.902
