aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
0.488,-0.418,-2.453,-19.47,-36.743,-15.137,0.799,0.095,-1.757,-63.843,-3.174,7.141
0.575,-0.504,-2.207,38.391,-76.05,-22.644,0.797,0.042,-1.299,-125.305,-30.029,8.85
0.589,-0.542,-1.801,99.182,-102.234,-23.132,0.785,-0.011,-0.751,-167.236,-54.504,10.498
0.606,-0.503,-1.283,144.47,-116.577,-20.935,0.879,-0.073,-0.228,-183.35,-73.792,15.747
0.673,-0.437,-0.748,161.438,-129.089,-22.095,0.954,0.03,0.343,-184.265,-86.243,19.165
0.822,-0.42,-0.154,151.123,-145.569,-23.437,1.042,0.009,0.831,-177.185,-84.595,9.705
0.919,-0.389,0.454,134.888,-165.71,-20.203,1.123,-0.02,1.255,-173.157,-71.716,-6.653
1.017,-0.401,1.082,121.826,-184.631,-13.794,1.154,-0.068,1.576,-168.152,-60.303,-18.494
1.101,-0.326,1.621,106.75,-192.871,-2.625,1.18,-0.162,1.809,-158.447,-50.415,-22.278
1.096,-0.287,1.939,84.351,-182.434,13.245,1.393,0.857,2.987,-142.273,-41.626,-20.874
1.134,0.175,2.101,60.486,-155.518,29.663,-0.375,-0.073,4.0,-16.846,-37.109,-2.563
-1.194,-1.017,4.0,-12.329,-121.277,50.232,3.914,-0.598,2.098,221.802,148.743,-43.152
2.576,0.797,3.36,-129.883,84.167,68.787,0.115,0.1,0.328,142.273,41.87,-103.577
0.707,0.02,1.56,25.146,191.833,80.872,-0.143,-1.426,-0.035,34.851,88.928,-60.364
0.799,0.81,1.309,85.083,124.878,41.077,1.346,-0.999,0.44,67.444,122.253,0.732
1.407,0.487,0.828,93.933,97.9,-31.128,0.632,-0.428,0.527,45.776,53.589,-13.55
1.019,0.067,1.045,57.861,11.658,-20.325,0.709,-0.219,0.675,10.254,-19.409,-20.508
1.04,-0.294,1.17,15.442,-41.443,1.953,0.788,-0.127,0.51,28.076,-27.954,-2.502
1.109,-0.131,1.014,-41.626,-30.884,7.568,0.881,-0.06,0.261,58.044,-8.24,5.493
0.995,-0.142,0.647,-80.322,0.366,22.644,0.89,-0.027,0.091,72.998,4.7,-6.348
0.903,-0.11,0.307,-88.318,18.555,28.564,0.806,-0.054,-0.006,72.205,3.235,-16.846
0.881,-0.07,0.124,-80.444,24.719,25.879,0.839,-0.188,-0.074,67.139,6.714,-19.043
0.893,-0.052,-0.023,-72.205,23.437,20.996,0.81,-0.255,-0.107,59.998,18.066,-16.907
0.901,-0.042,-0.107,-68.359,19.836,16.541,0.777,-0.27,-0.175,50.72,22.644,-7.751
0.907,-0.039,-0.18,-63.721,21.362,13.489,0.782,-0.246,-0.223,42.358,28.687,2.808
0.914,-0.028,-0.234,-54.077,26.306,10.071,0.8,-0.222,-0.273,35.156,35.461,12.146
0.909,-0.029,-0.271,-39.368,31.189,5.554,0.792,-0.177,-0.316,27.283,38.757,18.86
0.932,-0.045,-0.254,-24.841,36.133,-0.244,0.826,-0.165,-0.326,21.362,35.889,23.499
0.918,-0.054,-0.212,-15.015,39.551,-5.005,0.881,-0.184,-0.294,20.569,27.832,25.085
0.904,-0.065,-0.137,-7.629,43.884,-8.545,0.893,-0.22,-0.24,23.682,17.883,23.254
0.924,-0.065,-0.103,-3.967,48.889,-11.658,0.904,-0.262,-0.196,28.809,10.559,21.24
0.928,-0.083,-0.104,-7.141,52.551,-11.292,0.972,-0.288,-0.185,36.377,4.761,21.667
0.929,-0.116,-0.159,-14.099,50.598,-7.385,0.985,-0.275,-0.201,44.739,-1.038,25.33
0.93,-0.128,-0.234,-24.231,40.771,-1.892,1.0,-0.21,-0.234,47.363,-3.235,29.175
0.939,-0.102,-0.29,-35.156,26.123,3.967,1.017,-0.147,-0.26,42.786,-1.77,31.982
0.943,-0.04,-0.353,-41.016,11.292,8.24,1.035,-0.092,-0.285,33.386,3.052,32.227
0.961,0.019,-0.401,-39.49,0.427,9.399,1.052,-0.065,-0.326,24.048,9.216,30.762
0.951,0.046,-0.433,-33.203,-4.578,6.958,1.037,-0.062,-0.346,16.968,13.306,27.466
0.943,0.06,-0.419,-22.461,-5.005,3.174,1.036,-0.063,-0.367,10.254,13.855,22.949
0.932,0.058,-0.37,-7.69,-6.042,-1.892,1.021,-0.07,-0.369,2.625,12.695,18.799
0.958,0.05,-0.303,4.272,-8.362,-7.874,1.003,-0.097,-0.339,-4.272,10.498,15.442
0.965,0.038,-0.247,13.428,-10.864,-13.672,0.987,-0.132,-0.295,-7.935,4.944,13.062
0.956,0.014,-0.178,23.621,-11.536,-18.188,0.972,-0.168,-0.235,-7.08,-2.625,11.23
0.979,-0.041,-0.108,28.381,-7.812,-19.653,0.973,-0.161,-0.195,-2.747,-10.498,9.827
1.02,-0.089,-0.059,19.836,-3.052,-16.907,0.989,-0.152,-0.178,4.456,-16.602,8.423
1.028,-0.091,-0.062,-3.357,-0.793,-10.803,0.979,-0.118,-0.186,11.23,-21.179,7.019
1.044,-0.031,-0.135,-28.931,0.793,-4.578,0.969,-0.09,-0.187,12.39,-22.217,4.7
1.031,0.006,-0.215,-41.565,2.075,-1.404,0.981,-0.104,-0.211,11.169,-19.531,1.282
1.01,0.014,-0.28,-36.865,4.761,-1.709,0.985,-0.091,-0.235,6.104,-14.954,-1.526
1.004,0.015,-0.304,-23.682,8.606,-6.226,0.986,-0.112,-0.243,-1.16,-9.155,-4.211
1.021,0.019,-0.286,-7.996,12.512,-12.817,0.952,-0.147,-0.254,-10.742,-3.906,-7.69
1.044,0.001,-0.249,7.141,14.771,-17.456,0.891,-0.201,-0.221,-17.761,-2.686,-7.69
1.046,-0.014,-0.211,20.996,15.198,-19.714,0.87,-0.259,-0.141,-16.113,-6.897,-3.113
1.043,-0.015,-0.128,31.067,15.137,-20.447,0.908,-0.275,-0.094,-7.141,-14.832,2.686
1.08,-0.043,-0.072,30.396,15.32,-19.348,0.943,-0.257,-0.064,3.052,-22.095,7.263
1.091,-0.096,-0.057,15.015,14.526,-14.221,0.953,-0.237,-0.047,10.376,-25.269,9.155
1.089,-0.123,-0.073,-4.028,10.986,-6.042,0.986,-0.22,-0.04,12.817,-24.963,9.827
1.091,-0.117,-0.118,-17.944,7.324,1.465,1.032,-0.198,-0.02,9.949,-22.339,9.399
1.05,-0.106,-0.168,-24.963,6.653,7.935,1.048,-0.2,-0.024,4.822,-16.724,7.874
1.022,-0.071,-0.193,-24.292,8.24,10.62,1.047,-0.197,-0.041,1.892,-9.949,6.287
1.013,-0.026,-0.207,-16.724,8.85,10.437,1.035,-0.182,-0.055,0.854,-3.296,4.456
1.003,-0.015,-0.229,-8.301,7.08,8.179,1.007,-0.174,-0.097,0.488,3.174,3.174
0.996,-0.011,-0.231,-1.831,4.944,3.784,1.005,-0.194,-0.124,2.136,6.653,2.686
0.968,-0.009,-0.216,6.714,3.418,-0.61,0.995,-0.203,-0.141,5.981,6.104,3.296
0.969,-0.02,-0.2,12.634,1.77,-3.54,0.987,-0.211,-0.151,11.169,3.357,4.15
0.991,-0.043,-0.167,11.414,-0.916,-4.333,1.001,-0.193,-0.178,15.93,0.244,5.798
0.996,-0.045,-0.153,2.502,-2.38,-1.343,1.006,-0.157,-0.209,16.052,-1.404,7.141
0.964,-0.048,-0.172,-7.812,-3.479,2.991,1.024,-0.146,-0.24,10.01,-1.77,8.606
0.967,-0.04,-0.199,-14.648,-4.211,5.615,1.018,-0.132,-0.245,1.099,-1.892,8.24
0.977,-0.031,-0.208,-14.954,-4.578,7.019,1.042,-0.138,-0.226,-6.165,-2.136,6.775
0.976,-0.028,-0.209,-10.559,-5.066,7.69,1.025,-0.138,-0.198,-12.268,-3.052,4.7
0.978,-0.017,-0.162,-3.662,-5.92,7.996,1.012,-0.144,-0.162,-15.564,-5.615,1.526
0.963,-0.004,-0.118,5.92,-7.324,7.568,1.002,-0.178,-0.117,-17.578,-8.606,-1.099
0.967,0.008,-0.093,10.62,-7.996,3.967,0.969,-0.228,-0.047,-16.174,-12.573,-2.319
0.977,0.036,-0.068,8.728,-8.057,-0.427,0.973,-0.246,0.019,-9.277,-15.747,-1.587
0.986,0.025,-0.076,10.254,-6.409,-4.028,0.994,-0.236,0.021,0.244,-16.418,0.732
1.016,0.006,-0.106,13.855,-4.272,-6.653,0.98,-0.211,-0.01,8.972,-15.808,1.587
1.035,-0.016,-0.094,13.489,-2.991,-7.446,0.982,-0.193,-0.034,12.39,-12.756,1.648
1.036,-0.028,-0.086,9.949,-0.549,-5.066,0.992,-0.199,-0.046,8.301,-8.667,1.404
1.046,-0.053,-0.066,5.92,2.93,-1.587,0.993,-0.182,-0.055,1.099,-3.723,2.441
1.035,-0.047,-0.052,4.578,4.7,2.258,0.989,-0.167,-0.071,-4.395,0.305,3.479
1.016,-0.029,-0.047,4.211,5.676,4.089,0.984,-0.156,-0.07,-6.958,2.991,3.54
0.998,-0.025,-0.069,2.808,7.629,3.357,0.996,-0.153,-0.073,-8.179,3.296,2.991
0.993,-0.018,-0.105,2.319,8.972,-0.122,0.987,-0.166,-0.056,-7.629,0.732,1.16
0.989,-0.022,-0.129,4.456,8.118,-3.296,0.989,-0.183,-0.027,-5.615,-2.625,-0.793
0.995,-0.025,-0.141,7.202,5.554,-5.859,0.988,-0.184,-0.01,-3.906,-4.15,-1.77
1.023,-0.033,-0.136,8.362,3.235,-7.568,0.992,-0.177,-0.008,-3.784,-3.113,-2.502
1.04,-0.054,-0.132,7.812,0.854,-8.118,0.979,-0.188,-0.014,-4.15,-0.671,-3.357
1.059,-0.071,-0.108,7.019,-0.488,-7.507,0.966,-0.199,-0.027,-4.028,1.892,-3.479
1.081,-0.058,-0.08,7.202,-0.122,-5.066,0.96,-0.208,-0.052,-2.625,3.967,-2.502
1.068,-0.063,-0.065,5.981,0.122,-1.038,0.96,-0.201,-0.083,-0.549,4.639,-1.16
1.044,-0.067,-0.066,-1.038,1.77,3.54,0.97,-0.186,-0.111,1.648,3.174,0.977
1.025,-0.054,-0.087,-6.592,4.028,6.775,0.98,-0.181,-0.11,3.967,-0.366,2.319
1.01,-0.029,-0.127,-5.737,6.592,7.446,1.0,-0.179,-0.095,4.822,-4.028,2.625
1.003,-0.019,-0.145,-2.258,8.484,5.859,1.002,-0.174,-0.06,4.089,-8.057,1.648
0.998,-0.013,-0.164,-0.305,9.094,3.723,1.003,-0.186,-0.022,2.563,-9.644,0.366
1.011,-0.024,-0.173,0.0,7.507,1.648,1.001,-0.194,-0.006,2.563,-7.874,-0.671
1.023,-0.034,-0.18,-0.977,3.723,0.854,0.98,-0.189,-0.022,2.93,-5.005,-1.343
1.04,-0.039,-0.175,-2.441,-0.977,1.587,0.966,-0.191,-0.048,2.258,-2.686,-1.099
1.033,-0.036,-0.148,-3.54,-5.432,3.723,0.965,-0.193,-0.06,-0.854,-0.61,0.061
1.037,-0.025,-0.113,-4.211,-8.545,5.676,0.97,-0.183,-0.059,-4.211,1.404,1.221
1.03,-0.02,-0.073,-6.348,-9.094,7.629,0.976,-0.17,-0.055,-6.287,2.38,2.38
1.018,-0.023,-0.059,-9.338,-6.653,9.705,0.997,-0.159,-0.042,-7.751,3.357,2.747
1.011,-0.026,-0.063,-10.193,-3.052,11.475,1.004,-0.15,-0.024,-8.972,4.272,2.38
1.0,-0.03,-0.075,-8.24,0.671,13.0,1.009,-0.163,-0.018,-8.85,3.601,0.488
0.984,-0.009,-0.096,-4.578,3.174,13.428,0.99,-0.177,0.005,-7.446,1.587,-1.526
0.97,0.004,-0.111,-2.197,5.188,11.353,0.993,-0.199,0.021,-4.944,-0.122,-2.197
0.97,0.011,-0.132,-0.61,5.371,8.179,0.985,-0.212,0.015,-0.916,-1.831,-2.197
0.975,0.004,-0.131,1.221,3.723,4.456,0.981,-0.219,0.005,2.38,-2.319,-2.014
0.974,-0.0,-0.121,3.845,1.404,1.16,0.975,-0.217,-0.011,2.136,-1.099,-1.099
0.985,-0.011,-0.122,4.211,-0.183,-0.732,0.975,-0.224,-0.017,0.916,0.183,0.427
1.001,-0.015,-0.114,2.625,-0.916,-0.977,0.977,-0.211,-0.026,1.282,0.793,1.892
1.009,-0.012,-0.098,1.587,-1.526,0.122,0.981,-0.196,-0.031,2.319,0.732,2.747
1.004,-0.007,-0.091,0.488,-1.892,2.747,0.99,-0.18,-0.034,1.648,0.732,2.869
1.012,0.008,-0.078,-1.465,-1.709,4.7,0.992,-0.173,-0.04,0.793,1.038,2.563
1.008,0.01,-0.086,-2.38,-0.793,5.188,0.99,-0.166,-0.043,0.366,0.549,2.441
1.424,0.166,2.79,-95.215,34.485,35.95,2.099,-0.639,1.36,125.61,160.4,-60.242
1.183,0.265,1.028,-88.928,129.639,60.913,0.887,-0.295,0.762,75.317,160.767,-70.923
0.997,0.494,0.622,-40.283,117.493,59.204,0.61,-0.708,0.006,76.843,110.352,-44.006
0.953,0.593,0.158,52.551,64.758,27.405,0.719,-0.891,0.265,84.9,33.325,-7.69
0.845,0.351,0.433,78.491,-26.367,-0.732,0.675,-0.629,0.101,34.912,-35.4,-10.01
0.975,-0.043,0.871,58.228,-83.801,-13.489,0.636,-0.342,0.492,-9.888,-72.876,3.845
0.949,-0.009,1.021,20.813,-87.769,-4.089,0.877,-0.28,0.49,-2.625,-64.636,26.611
1.022,-0.069,0.997,-19.043,-51.392,5.066,0.875,-0.195,0.478,9.216,-33.997,31.128
0.998,0.053,0.719,-58.594,-7.202,18.433,0.94,-0.073,0.294,6.47,-7.324,27.405
0.95,0.092,0.454,-68.054,12.878,24.536,0.962,-0.082,0.218,13.062,7.141,18.921
0.962,0.124,0.26,-59.692,20.935,23.01,0.935,-0.15,0.17,25.635,14.648,17.456
0.977,0.132,0.174,-49.316,24.109,18.372,0.995,-0.191,0.193,31.372,31.86,14.038
0.987,0.115,0.122,-38.452,25.635,13.489,0.964,-0.201,0.142,27.161,38.879,13.428
0.972,0.098,0.097,-27.954,28.137,8.911,0.968,-0.229,0.085,22.095,40.344,17.273
0.963,0.076,0.09,-19.775,31.372,2.625,0.983,-0.239,0.024,22.705,40.894,21.057
0.965,0.048,0.081,-15.808,33.02,-3.418,0.992,-0.223,-0.036,26.855,37.537,22.522
0.97,0.03,0.094,-18.25,31.433,-9.216,1.017,-0.196,-0.073,32.776,31.555,23.071
0.99,-0.011,0.073,-26.55,28.015,-14.526,1.03,-0.185,-0.088,37.231,24.597,22.827
1.002,-0.073,0.067,-37.231,25.696,-14.893,1.047,-0.159,-0.088,39.063,18.25,21.057
0.999,-0.104,0.06,-43.335,24.475,-9.827,1.061,-0.132,-0.091,39.368,13.306,18.25
0.984,-0.106,0.023,-45.288,25.024,-3.113,1.057,-0.097,-0.104,37.842,9.399,15.625
0.986,-0.072,-0.03,-45.776,25.879,4.028,1.053,-0.095,-0.112,33.264,6.714,12.817
0.98,-0.043,-0.099,-45.715,25.696,10.193,1.045,-0.086,-0.123,25.33,5.676,10.498
0.978,-0.014,-0.158,-41.504,24.414,14.709,1.034,-0.068,-0.134,14.404,7.751,8.667
0.992,0.018,-0.216,-31.738,21.667,16.907,1.013,-0.096,-0.137,0.793,12.512,5.859
0.974,0.046,-0.231,-18.433,17.273,17.212,0.984,-0.169,-0.115,-10.681,16.357,3.906
0.928,0.074,-0.175,-5.981,10.742,14.038,0.966,-0.234,-0.063,-9.155,14.893,5.737
0.906,0.1,-0.063,-0.977,1.831,6.348,0.962,-0.243,-0.03,4.578,7.08,7.812
0.907,0.106,0.004,-10.559,-7.141,-5.371,0.981,-0.203,-0.008,24.231,0.305,7.874
0.937,0.073,0.009,-30.823,-12.024,-16.052,0.989,-0.165,-0.029,39.124,-2.991,6.592
1.002,-0.015,-0.033,-48.462,-12.695,-21.667,0.995,-0.145,-0.056,44.861,-3.784,3.479
1.041,-0.08,-0.093,-52.49,-10.986,-19.226,0.985,-0.135,-0.091,44.861,-3.052,-0.061
1.058,-0.041,-0.113,-42.175,-2.502,-12.634,0.989,-0.128,-0.133,43.884,-0.61,-1.465
1.047,-0.002,-0.15,-30.579,6.714,-4.578,1.0,-0.126,-0.167,41.504,1.587,-1.404
1.038,0.023,-0.193,-30.029,10.803,0.366,1.006,-0.13,-0.189,36.438,3.296,-0.793
1.031,0.032,-0.219,-36.377,14.587,0.854,1.005,-0.146,-0.211,30.273,6.287,-0.061
1.041,0.011,-0.24,-37.537,18.066,-1.038,0.985,-0.153,-0.224,23.743,10.071,0.122
1.04,0.003,-0.25,-29.48,21.118,-3.174,0.974,-0.158,-0.234,19.653,10.864,-0.183
1.036,-0.007,-0.252,-20.63,23.01,-5.127,0.954,-0.181,-0.215,21.362,8.667,-0.488
1.015,-0.024,-0.212,-18.494,21.912,-7.019,0.949,-0.207,-0.21,26.489,5.31,-1.16
1.017,-0.048,-0.19,-27.039,17.761,-9.644,0.953,-0.21,-0.199,31.372,3.052,-2.014
1.027,-0.092,-0.228,-39.978,12.39,-9.399,0.963,-0.217,-0.229,33.264,3.174,-2.563
1.047,-0.099,-0.28,-46.875,10.803,-5.798,0.955,-0.189,-0.241,30.701,4.272,-2.625
1.023,-0.058,-0.311,-45.349,10.864,-1.587,0.932,-0.183,-0.261,26.123,6.714,-2.808
1.012,0.0,-0.328,-39.001,14.954,1.038,0.94,-0.178,-0.282,22.827,10.681,-2.014
1.008,0.036,-0.332,-31.25,19.287,1.038,0.936,-0.157,-0.293,19.409,13.489,-0.488
0.998,0.036,-0.334,-26.428,20.996,-0.977,0.94,-0.154,-0.304,15.137,15.076,0.305
1.0,0.012,-0.331,-22.461,23.499,-3.296,0.943,-0.162,-0.328,12.756,13.916,-0.122
1.003,-0.0,-0.338,-18.616,25.391,-4.822,0.938,-0.173,-0.339,13.916,10.254,-0.977
1.008,-0.018,-0.347,-17.7,25.269,-4.761,0.937,-0.192,-0.338,16.113,3.418,-2.563
1.014,-0.032,-0.361,-20.996,22.339,-3.845,0.931,-0.21,-0.321,16.235,-3.479,-3.601
1.031,-0.033,-0.378,-24.597,15.869,-1.221,0.935,-0.226,-0.286,13.489,-9.338,-4.333
1.048,-0.041,-0.368,-26.733,8.057,2.808,0.939,-0.239,-0.243,8.85,-13.489,-3.54
1.017,-0.04,-0.358,-24.597,1.587,7.751,0.941,-0.244,-0.211,3.235,-15.015,-2.441
0.998,-0.016,-0.317,-17.212,-0.122,10.62,0.945,-0.244,-0.184,-2.136,-13.855,-0.854
0.967,0.009,-0.298,-7.935,-0.183,9.705,0.923,-0.238,-0.163,-5.188,-11.169,2.197
0.959,0.023,-0.299,-1.953,1.343,6.775,0.929,-0.221,-0.161,-7.019,-7.263,5.432
0.953,0.033,-0.293,2.38,2.869,4.272,0.94,-0.214,-0.173,-6.775,-4.211,7.568
0.948,0.033,-0.291,7.568,2.747,2.136,0.958,-0.2,-0.172,-5.005,-4.822,7.446
0.942,0.027,-0.295,11.841,1.648,1.465,0.965,-0.198,-0.158,-3.784,-8.301,6.226
0.938,0.03,-0.261,14.16,-0.61,0.61,0.988,-0.191,-0.133,-3.174,-11.902,5.005
0.956,0.04,-0.212,13.062,-4.761,-0.854,1.007,-0.187,-0.107,-3.967,-13.794,2.991
0.948,0.042,-0.178,6.165,-11.108,-1.282,1.013,-0.194,-0.085,-7.202,-14.465,0.854
0.956,0.019,-0.165,-1.831,-16.357,-0.61,1.0,-0.211,-0.059,-10.62,-13.733,0.183
0.965,0.014,-0.152,-6.165,-17.944,0.061,0.992,-0.229,-0.038,-11.841,-11.292,1.099
0.96,0.016,-0.151,-4.15,-15.381,1.16,0.985,-0.229,-0.027,-10.925,-8.484,3.418
0.954,0.026,-0.166,1.099,-10.254,1.404,0.986,-0.212,-0.034,-7.202,-5.737,5.676
0.939,0.038,-0.183,6.958,-4.15,0.488,0.998,-0.207,-0.063,-1.953,-2.869,6.104
0.943,0.043,-0.204,11.658,0.732,-1.648,1.0,-0.215,-0.07,2.38,-1.648,4.944
0.961,0.039,-0.218,15.259,2.014,-3.357,0.99,-0.222,-0.065,2.991,-1.892,3.967
0.973,0.04,-0.217,18.188,-0.488,-4.822,0.99,-0.221,-0.055,1.404,-1.953,4.517
0.982,0.036,-0.19,20.935,-5.005,-6.409,0.992,-0.217,-0.045,-1.465,-1.221,5.493
1.001,0.037,-0.144,20.935,-12.634,-7.751,0.996,-0.211,-0.049,-3.845,0.183,6.531
1.011,0.039,-0.069,15.747,-19.897,-8.545,1.001,-0.201,-0.058,-3.967,1.099,6.775
1.013,0.019,-0.029,7.507,-23.01,-8.057,1.008,-0.19,-0.069,-2.625,0.916,6.531
1.014,-0.001,-0.039,2.563,-18.494,-6.104,1.006,-0.183,-0.081,-1.465,0.427,5.31
1.014,0.003,-0.061,2.502,-9.705,-4.517,1.003,-0.187,-0.095,-0.61,-0.305,3.479
1.007,0.01,-0.102,6.287,-0.549,-3.906,1.005,-0.187,-0.111,0.854,-0.977,1.648
1.0,0.007,-0.146,9.827,6.226,-3.906,1.006,-0.182,-0.114,0.61,-1.343,-0.671
1.008,0.008,-0.179,12.756,8.789,-4.578,0.998,-0.186,-0.112,-1.953,-1.343,-2.319
1.018,-0.003,-0.19,14.648,7.324,-5.371,0.988,-0.195,-0.096,-5.066,-0.61,-2.625
1.029,0.002,-0.176,17.456,2.502,-5.127,0.984,-0.203,-0.08,-8.789,0.793,-1.892
1.041,0.016,-0.155,18.799,-3.296,-5.493,0.984,-0.208,-0.067,-11.475,1.587,-0.61
1.029,0.02,-0.111,17.456,-10.376,-5.005,0.978,-0.211,-0.059,-11.658,1.709,0.366
1.036,0.029,-0.068,12.085,-18.188,-4.883,0.982,-0.212,-0.065,-10.01,1.221,0.366
1.037,0.021,-0.04,5.676,-23.926,-4.761,0.976,-0.211,-0.075,-7.08,-0.61,-0.427
1.032,0.022,-0.018,1.648,-26.184,-4.517,0.971,-0.209,-0.074,-4.883,-3.296,-1.16
1.024,0.024,0.008,0.977,-23.804,-4.15,0.965,-0.222,-0.057,-4.639,-6.165,-1.343
1.023,0.008,0.009,1.099,-15.625,-3.296,0.961,-0.228,-0.037,-5.676,-8.24,-0.977
1.022,0.003,-0.007,1.465,-5.066,-2.197,0.958,-0.225,-0.011,-7.324,-9.827,0.061
1.023,0.0,-0.039,3.296,2.991,-2.075,0.969,-0.226,0.015,-8.667,-10.315,1.099
1.032,-0.003,-0.067,6.47,7.751,-2.38,0.973,-0.23,0.046,-9.705,-9.644,1.831
1.039,-0.006,-0.08,8.057,8.911,-2.686,0.975,-0.228,0.058,-11.23,-6.775,2.625
1.036,-0.013,-0.083,9.277,7.263,-2.075,0.974,-0.219,0.061,-11.047,-3.174,3.479
1.033,-0.013,-0.081,9.888,4.578,-1.648,0.975,-0.212,0.054,-7.812,-0.916,4.272
1.025,-0.009,-0.077,9.766,1.526,-1.343,0.99,-0.204,0.026,-3.113,0.732,4.028
1.014,-0.011,-0.073,8.911,-0.549,-1.404,0.978,-0.201,-0.002,1.465,0.732,2.319
1.021,-0.016,-0.055,7.263,-2.441,-1.953,0.974,-0.197,-0.023,3.601,-0.366,0.916
1.039,-0.015,-0.02,2.563,-4.211,-1.709,0.977,-0.193,-0.026,2.686,-1.526,0.854
1.035,-0.015,-0.025,-4.761,-5.371,0.671,0.977,-0.193,-0.014,-0.305,-2.197,1.343
1.024,-0.016,-0.052,-9.949,-3.784,2.563,0.975,-0.198,-0.0,-2.747,-2.075,2.075
1.022,-0.006,-0.071,-9.216,-0.732,2.869,0.979,-0.202,0.011,-3.662,-1.221,2.869
1.017,0.006,-0.088,-5.554,1.709,2.38,0.981,-0.211,0.02,-3.479,-0.488,3.235
1.012,0.008,-0.098,-2.93,2.93,1.465,0.977,-0.215,0.017,-2.686,0.366,3.235
1.015,0.014,-0.094,-1.587,1.892,0.732,0.984,-0.217,0.005,-1.099,1.343,3.235
1.012,0.022,-0.091,0.0,-0.488,0.732,0.985,-0.221,-0.002,1.831,1.343,3.052
1.005,0.019,-0.082,-0.183,-2.747,0.244,0.986,-0.219,0.005,4.944,1.038,2.319
1.002,0.025,-0.083,-0.244,-3.235,-0.244,0.992,-0.218,-0.009,7.385,1.587,1.526
0.99,0.024,-0.09,1.709,-1.16,-0.488,0.982,-0.211,-0.03,9.033,2.93,0.549
0.982,0.025,-0.101,4.761,1.16,-1.282,0.979,-0.204,-0.05,8.24,5.249,0.549
0.998,0.013,-0.104,6.592,2.686,-2.93,0.972,-0.193,-0.059,5.127,6.531,1.16
1.008,0.002,-0.096,6.592,3.174,-3.052,0.978,-0.191,-0.075,2.075,7.385,2.441
1.013,-0.006,-0.092,5.432,2.808,-2.197,0.978,-0.175,-0.081,0.122,6.897,2.93
1.015,-0.014,-0.092,4.272,1.526,-1.221,0.997,-0.158,-0.071,-0.977,4.761,3.174
1.011,-0.01,-0.086,3.113,0.427,-0.305,1.01,-0.157,-0.057,-1.709,1.953,2.197
1.009,-0.001,-0.084,1.038,-0.305,-0.061,1.011,-0.166,-0.044,-2.014,0.427,0.916
1.011,-0.002,-0.081,-0.854,-1.099,0.366,1.003,-0.18,-0.048,-2.136,0.305,-0.427
1.011,-0.008,-0.093,-1.831,-1.343,2.075,0.984,-0.202,-0.043,-2.502,0.0,-0.854
1.0,-0.003,-0.102,-2.441,0.793,3.113,0.977,-0.215,-0.044,-1.953,-0.977,-0.61
0.398,-0.177,-2.489,-19.775,59.875,2.441,0.771,0.239,-2.201,61.462,43.518,-2.502
0.361,-0.257,-2.687,-2.808,28.259,-3.784,0.667,0.369,-2.589,67.383,8.606,-7.08
0.232,-0.43,-2.632,32.654,-15.503,-16.052,0.683,0.342,-2.743,61.401,-41.443,-11.902
0.221,-0.584,-2.419,78.064,-60.974,-36.743,0.7,0.32,-2.57,17.151,-96.375,-14.648
0.391,-0.706,-2.07,116.333,-97.229,-52.429,0.688,0.345,-2.089,-68.115,-134.155,-16.113
0.458,-0.728,-1.583,145.508,-129.211,-51.636,0.604,0.157,-1.242,-167.358,-151.428,-17.7
0.63,-0.646,-0.895,169.739,-157.837,-41.077,0.591,0.018,-0.35,-245.117,-146.606,-12.329
0.816,-0.46,-0.036,182.739,-189.148,-28.015,0.649,-0.093,0.652,-292.969,-130.005,-4.272
0.937,-0.326,0.928,177.795,-226.318,-14.282,0.749,-0.19,1.557,-301.575,-114.868,-0.671
1.046,-0.125,1.848,156.677,-250.183,-4.272,0.894,-0.273,2.339,-270.569,-98.328,3.479
1.035,1.48,4.0,31.128,-241.211,5.493,-1.162,1.247,4.0,-147.766,-44.067,2.563
3.865,0.438,2.684,-343.323,-10.864,-28.931,4.0,-0.806,3.668,30.09,221.069,-79.895
1.301,1.176,2.367,-215.088,174.683,113.281,-0.646,-0.644,1.302,44.434,178.467,-143.616
-0.225,1.843,1.703,-77.026,202.759,51.453,-0.781,-1.564,-0.728,183.35,262.512,-54.382
1.949,0.365,-0.063,168.762,228.699,-32.837,2.043,-1.509,0.044,258.24,171.265,43.457
1.455,0.024,0.774,150.452,110.474,-15.198,0.857,-0.485,0.88,161.194,-18.25,23.071
0.752,-0.216,1.053,49.072,-18.982,2.686,0.315,0.144,0.652,-15.381,-55.847,-6.348
1.109,-0.166,0.811,-25.696,-24.353,4.517,0.889,0.151,0.464,-47.302,6.042,27.344
0.97,-0.224,0.303,-53.101,18.188,17.761,1.095,0.066,0.173,1.282,30.396,38.574
0.903,-0.26,-0.054,-51.27,32.593,30.029,0.963,0.132,-0.025,52.368,23.743,12.39
0.864,-0.218,-0.246,-44.189,24.902,29.297,0.831,0.114,-0.123,77.515,9.094,-15.686
0.853,-0.175,-0.376,-41.321,7.629,24.475,0.83,-0.14,-0.236,83.679,0.427,-17.7
0.833,-0.142,-0.45,-45.959,-5.737,20.569,0.87,-0.204,-0.264,74.219,24.597,-14.526
