aX,aY,aZ,gX,gY,gZ
-0.071,0.994,-0.012,-7.385,-14.832,24.780
-0.076,0.971,-0.065,-0.671,-9.155,19.470
-0.106,0.968,-0.117,4.272,-3.784,14.465
-0.133,0.969,-0.181,7.263,1.953,10.559
-0.133,0.971,-0.224,11.719,8.545,8.850
-0.124,0.957,-0.250,17.334,12.085,8.362
-0.150,0.942,-0.263,21.667,12.451,9.338
-0.169,0.931,-0.272,23.987,12.329,10.620
-0.182,0.935,-0.274,25.391,13.428,10.010
-0.182,0.934,-0.292,26.245,15.564,7.507
-0.184,0.941,-0.316,27.588,18.188,4.272
-0.198,0.929,-0.331,29.724,20.996,0.244
-0.202,0.919,-0.349,31.433,27.039,-3.357
-0.187,0.907,-0.336,30.029,35.767,-7.202
-0.171,0.897,-0.307,26.123,44.617,-11.169
-0.166,0.904,-0.261,19.775,53.528,-13.916
-0.158,0.927,-0.207,12.268,62.500,-15.320
-0.136,0.950,-0.167,5.615,69.153,-15.686
-0.106,0.979,-0.144,0.061,72.571,-15.869
-0.096,1.005,-0.122,-2.136,73.853,-16.479
-0.093,1.037,-0.106,-2.075,72.876,-17.212
-0.086,1.058,-0.108,-1.404,71.594,-17.700
-0.070,1.059,-0.100,0.000,70.496,-18.372
-0.071,1.068,-0.101,1.587,70.557,-18.921
-0.072,1.080,-0.124,3.357,71.350,-18.982
-0.075,1.073,-0.113,8.423,74.585,-18.799
-0.069,1.058,-0.109,14.221,81.299,-18.677
-0.041,1.038,-0.105,17.273,88.806,-17.639
-0.027,1.020,-0.084,16.541,95.459,-15.930
-0.015,1.028,-0.059,13.062,100.830,-13.428
0.005,1.043,-0.041,7.996,104.492,-9.766
0.021,1.053,-0.008,3.418,106.873,-4.944
0.034,1.054,0.015,1.221,108.032,-0.793
0.053,1.045,0.048,1.099,109.192,2.502
0.085,1.018,0.075,2.563,111.572,3.784
0.106,0.993,0.119,4.028,114.563,3.601
0.124,0.954,0.172,3.723,117.371,3.723
0.142,0.943,0.206,0.610,119.568,5.005
0.172,0.927,0.245,-2.869,120.972,6.287
0.205,0.912,0.285,-6.409,120.667,7.507
0.226,0.903,0.328,-11.475,118.652,9.094
0.241,0.901,0.361,-17.578,114.990,11.597
0.245,0.910,0.406,-24.048,109.314,14.587
0.247,0.920,0.414,-29.480,102.783,17.639
0.250,0.945,0.429,-32.593,95.154,19.104
0.250,0.969,0.427,-31.616,88.928,18.250
0.245,0.975,0.443,-25.146,85.388,15.686
0.248,0.965,0.458,-16.785,83.008,11.963
0.247,0.945,0.468,-10.925,80.139,8.240
0.234,0.932,0.482,-8.728,76.172,5.981
0.222,0.934,0.480,-9.094,70.801,5.249
0.207,0.945,0.471,-10.925,64.270,5.432
0.187,0.960,0.458,-12.451,57.617,6.409
0.166,0.975,0.445,-13.428,51.697,7.385
0.157,0.986,0.429,-12.878,47.363,7.507
0.153,0.989,0.416,-10.315,45.349,7.141
0.146,0.984,0.419,-6.836,44.312,6.348
0.139,0.979,0.420,-4.456,42.786,6.042
0.131,0.979,0.416,-3.784,40.161,6.226
0.120,0.986,0.407,-3.174,36.560,6.287
0.107,0.985,0.397,-1.831,32.959,5.981
0.101,0.990,0.381,0.000,29.724,5.737
0.096,0.998,0.368,1.892,26.245,5.005
0.087,1.005,0.362,4.639,23.010,3.601
0.079,1.012,0.346,8.179,20.386,2.136
0.076,1.019,0.334,11.902,17.578,1.099
0.066,1.010,0.318,15.747,14.771,0.610
0.057,0.995,0.305,19.043,12.878,1.038
0.052,0.980,0.297,20.630,11.414,1.526
0.862,0.751,1.167,30.334,203.491,13.916
0.970,0.730,1.300,36.560,180.420,10.742
1.075,0.707,1.379,36.316,149.475,7.751
1.158,0.708,1.452,31.311,109.802,4.456
1.245,0.729,1.441,24.475,62.805,1.282
1.280,0.754,1.429,16.235,10.620,-1.892
1.289,0.780,1.350,9.094,-43.274,-6.470
1.290,0.788,1.224,5.066,-96.313,-13.550
1.283,0.766,1.082,2.686,-144.897,-20.996
1.235,0.757,0.949,-4.517,-188.904,-27.832
1.191,0.778,0.790,-18.066,-231.628,-34.058
1.112,0.836,0.632,-33.875,-271.790,-38.330
0.993,0.921,0.449,-48.096,-306.335,-39.612
0.857,1.028,0.205,-56.519,-335.327,-38.147
0.715,1.134,-0.047,-53.040,-355.774,-32.776
0.606,1.164,-0.285,-42.480,-366.516,-26.184
0.511,1.123,-0.476,-31.555,-367.676,-17.273
0.428,1.049,-0.562,-29.114,-360.718,-5.798
0.386,0.925,-0.612,-36.682,-349.121,6.348
0.334,0.810,-0.573,-54.382,-338.013,17.090
0.307,0.779,-0.558,-78.247,-329.224,23.682
0.281,0.942,-0.616,-100.342,-327.393,23.865
0.149,1.240,-0.854,-112.183,-332.703,20.020
0.037,1.425,-1.163,-102.112,-328.613,16.724
-0.062,1.458,-1.354,-62.317,-307.922,13.306
-0.161,1.349,-1.417,-12.390,-273.926,8.118
-0.264,1.207,-1.373,24.170,-231.995,1.526
-0.350,1.102,-1.334,40.833,-186.401,-5.859
-0.332,1.045,-1.288,45.227,-145.081,-12.817
-0.303,1.026,-1.219,43.396,-117.493,-15.930
-1.165,0.984,-1.387,39.856,-98.511,-15.381
-0.041,0.838,-2.111,22.827,-21.790,-5.249
-0.883,0.852,-1.662,-40.039,8.972,-6.470
-0.267,1.033,-1.203,-29.968,11.292,-8.179
-0.159,1.269,-0.684,12.634,-30.884,6.348
-0.236,1.004,-0.587,67.993,-35.278,-4.150
-0.178,0.878,-0.974,111.084,-24.841,-14.587
0.052,0.820,-1.103,96.680,-26.855,-13.367
-0.226,0.741,-0.844,56.152,-43.762,-17.212
-0.222,0.722,-0.801,24.048,-27.527,-13.855
-0.167,0.713,-0.736,-0.183,1.160,-6.165
-0.083,0.770,-0.563,-27.649,21.484,1.953
-0.026,0.824,-0.438,-52.368,42.175,9.827
-0.006,0.866,-0.314,-72.998,59.021,17.273
0.011,0.926,-0.218,-87.463,71.289,23.071
0.022,0.985,-0.153,-90.088,81.421,24.597
0.034,1.046,-0.104,-83.679,89.233,20.569
0.047,1.096,-0.090,-72.876,93.262,13.428
0.059,1.137,-0.066,-58.228,92.712,3.052
0.045,1.135,-0.020,-40.894,90.637,-8.362
0.009,1.133,-0.005,-23.010,90.637,-18.250
0.004,1.105,0.019,-7.751,92.407,-26.306
0.018,1.096,0.040,1.160,94.360,-30.640
0.024,1.084,0.052,5.310,96.680,-33.081
0.034,1.084,0.070,5.615,98.450,-33.142
0.044,1.094,0.085,1.587,98.938,-31.433
0.038,1.122,0.098,-3.784,99.487,-26.733
0.030,1.140,0.117,-7.263,101.257,-20.447
0.039,1.134,0.134,-9.583,104.553,-13.306
0.040,1.130,0.171,-12.268,107.361,-5.554
0.036,1.124,0.201,-14.771,109.680,0.488
0.049,1.105,0.214,-14.954,111.206,4.272
0.056,1.098,0.237,-13.916,110.779,6.348
0.057,1.097,0.244,-12.268,109.070,6.714
0.051,1.077,0.260,-7.996,107.910,5.432
0.041,1.060,0.281,-1.770,107.483,3.052
0.046,1.052,0.276,3.845,106.628,0.427
0.051,1.048,0.277,8.728,105.530,-1.404
0.048,1.042,0.292,13.062,105.347,-2.258
0.060,1.015,0.301,17.517,106.506,-2.197
0.075,0.983,0.322,21.362,108.398,-1.709
0.092,0.952,0.348,20.752,109.985,-0.427
0.087,0.943,0.370,15.076,110.168,2.441
0.104,0.941,0.389,7.080,107.483,6.165
0.104,0.955,0.404,-0.427,102.844,9.521
0.111,0.972,0.397,-5.066,97.473,12.817
0.117,0.981,0.388,-6.897,91.431,15.564
0.111,0.974,0.395,-4.944,85.266,16.602
0.115,0.957,0.389,-1.282,79.651,15.381
0.115,0.935,0.379,3.296,73.608,12.573
0.109,0.927,0.369,6.592,66.040,9.583
0.102,0.922,0.361,8.118,58.044,6.165
0.095,0.927,0.351,10.193,51.758,2.563
0.099,0.944,0.346,13.794,47.363,-1.221
0.100,0.945,0.343,19.836,43.823,-4.761
0.104,0.931,0.345,26.672,39.917,-8.484
0.113,0.915,0.330,31.189,35.461,-10.986
0.112,0.905,0.330,30.762,30.762,-10.864
0.108,0.906,0.325,23.865,25.208,-7.507
0.104,0.934,0.315,13.367,19.165,-2.075
0.095,0.970,0.300,3.113,12.817,4.211
0.082,1.004,0.279,-3.906,7.751,10.376
0.071,1.010,0.255,-7.141,4.578,14.648
0.066,1.005,0.239,-8.179,2.563,17.212
0.063,1.018,0.229,-8.484,0.427,18.127
0.054,1.021,0.215,-7.141,-1.648,16.968
0.041,1.019,0.204,-4.272,-3.601,14.954
0.031,1.006,0.195,-0.732,-6.348,12.573
0.027,0.996,0.182,2.563,-9.583,10.132
0.019,0.989,0.168,4.517,-12.878,8.118
0.004,0.988,0.157,6.592,-15.564,6.165
-0.001,0.979,0.140,8.545,-17.395,4.517
-0.006,0.967,0.126,9.644,-18.982,3.052
-0.009,0.958,0.109,9.277,-20.325,1.465
-0.012,0.958,0.096,7.568,-21.606,0.061
-0.023,0.958,0.084,5.493,-22.217,-0.488
-0.032,0.961,0.073,3.601,-22.095,-0.488
-0.035,0.965,0.063,2.014,-21.301,-0.305
-0.041,0.966,0.054,0.854,-20.508,0.122
-0.051,0.973,0.048,-0.122,-19.287,0.549
-0.053,0.980,0.041,0.366,-17.334,0.916
-0.044,0.979,0.037,1.953,-14.587,1.221
-0.038,0.977,0.040,2.747,-12.207,0.671
-0.035,0.977,0.040,2.502,-10.681,-0.366
-0.034,0.979,0.044,2.258,-9.888,-1.587
-0.027,0.984,0.050,2.563,-8.728,-2.563
-0.021,0.988,0.056,3.235,-7.507,-3.906
-0.016,0.985,0.065,4.028,-7.080,-5.005
-0.016,0.984,0.068,5.005,-7.446,-5.737
-0.358,1.259,-1.532,-35.217,-156.860,36.804
-0.560,1.166,-1.641,6.226,-132.324,30.701
-0.709,1.027,-1.663,28.992,-106.689,25.757
-2.225,1.146,-2.091,33.813,-74.707,21.606
-1.129,0.853,-3.224,3.906,104.126,18.860
-1.433,0.664,-2.879,-104.248,225.098,-20.691
-0.698,1.346,-1.342,-78.552,144.775,-11.841
-0.375,1.778,-0.761,26.733,64.026,-2.625
-0.358,1.204,-0.829,113.037,9.888,-24.170
-0.285,0.964,-1.079,139.038,-41.626,-28.320
-0.500,0.749,-1.158,122.253,-72.876,-36.804
-0.342,0.683,-1.348,80.750,-34.973,-45.471
-0.297,0.827,-1.215,47.302,-10.193,-41.931
-0.270,0.951,-1.009,37.048,11.536,-29.785
-0.172,0.936,-0.856,39.673,43.030,-17.761
-0.069,0.896,-0.709,39.368,65.186,-5.066
-0.017,0.887,-0.554,29.419,71.533,8.179
0.007,0.898,-0.439,17.578,70.374,19.409
0.051,0.906,-0.353,11.047,66.528,25.330
0.078,0.906,-0.302,9.949,61.096,26.001
0.085,0.903,-0.309,10.254,54.016,23.254
0.051,0.897,-0.282,9.521,46.570,17.700
0.027,0.868,-0.215,11.292,42.786,10.193
0.012,0.842,-0.164,14.343,47.729,2.319
0.012,0.820,-0.065,14.709,57.190,-5.310
0.014,0.819,0.056,11.597,68.726,-13.489
0.053,0.832,0.187,5.615,82.703,-21.667
0.065,0.868,0.286,0.793,98.816,-29.907
0.096,0.957,0.362,-3.601,112.854,-37.476
0.187,1.055,0.431,-9.216,123.352,-43.823
0.260,1.145,0.487,-13.550,129.517,-46.387
0.307,1.198,0.570,-14.160,130.432,-44.739
0.344,1.228,0.631,-13.428,126.892,-37.231
0.367,1.268,0.668,-15.564,119.324,-24.719
0.374,1.282,0.656,-18.066,109.253,-9.399
0.385,1.262,0.642,-14.221,98.877,5.920
0.367,1.194,0.651,-7.507,89.172,19.653
0.317,1.107,0.671,-4.395,80.933,29.846
0.291,1.038,0.681,-4.822,74.463,36.621
0.266,0.982,0.703,-6.165,69.458,39.001
0.242,0.936,0.707,-6.653,65.552,38.330
0.212,0.907,0.704,-5.127,61.890,35.889
0.183,0.891,0.697,-2.747,58.594,31.616
0.159,0.868,0.663,0.244,56.335,26.367
0.142,0.859,0.635,3.418,53.406,21.729
0.129,0.852,0.612,5.798,49.438,17.944
0.122,0.852,0.593,7.690,45.288,15.747
0.108,0.855,0.566,10.071,42.297,14.954
0.083,0.837,0.543,13.062,39.856,14.832
0.064,0.792,0.523,17.395,37.781,15.198
0.063,0.757,0.505,20.447,35.339,15.991
0.069,0.734,0.486,20.081,31.860,15.991
0.070,0.742,0.460,17.029,27.527,14.221
0.059,0.761,0.450,13.916,22.522,10.986
0.055,0.794,0.428,13.428,17.700,6.714
0.061,0.830,0.407,15.747,12.939,2.075
0.066,0.861,0.385,18.738,8.240,-1.526
0.056,0.891,0.361,19.958,3.845,-3.113
0.033,0.919,0.345,20.203,0.488,-3.174
0.016,0.936,0.324,19.958,-0.977,-2.258
0.014,0.938,0.299,19.348,-0.366,-1.160
0.013,0.945,0.284,17.517,1.099,0.366
0.014,0.942,0.277,13.428,2.197,1.587
0.019,0.954,0.273,8.240,1.770,2.991
0.022,0.966,0.271,4.456,-0.183,3.906
0.028,0.963,0.270,2.625,-2.625,4.089
0.030,0.962,0.278,0.916,-6.226,4.211
0.030,0.960,0.281,-0.916,-10.681,4.517
0.024,0.954,0.270,-1.648,-16.174,4.089
0.019,0.931,0.278,-1.526,-22.034,2.808
0.015,0.938,0.245,-0.793,-26.550,1.282
0.018,0.937,0.250,0.000,-30.396,-0.977
-0.003,0.946,0.223,2.625,-33.264,-3.418
-0.021,0.968,0.193,6.409,-35.034,-5.859
-0.030,0.979,0.197,11.902,-35.034,-8.484
-0.029,0.958,0.177,19.165,-32.959,-10.925
-0.040,0.945,0.167,23.499,-31.067,-11.108
-0.043,0.933,0.158,24.841,-29.053,-10.803
-0.042,0.919,0.170,24.658,-26.917,-10.315
-0.048,0.904,0.167,25.330,-24.170,-10.254
-0.036,0.902,0.151,25.391,-21.301,-11.108
-0.031,0.914,0.163,21.729,-20.020,-12.207
-0.023,0.915,0.188,17.822,-19.775,-13.184
-0.011,0.914,0.158,14.587,-19.470,-13.367
-0.014,0.929,0.144,9.888,-19.775,-13.245
-0.019,0.949,0.180,5.127,-21.790,-12.085
-0.021,0.938,0.196,4.578,-22.034,-11.780
-0.033,0.927,0.193,6.836,-19.409,-11.902
-0.052,0.908,0.191,9.399,-16.663,-12.756
-0.051,0.900,0.191,12.085,-13.489,-13.367
-0.040,0.908,0.192,14.587,-10.254,-14.160
-0.012,0.927,0.193,16.418,-7.507,-16.541
-0.002,0.942,0.201,16.907,-5.981,-20.203
0.001,0.952,0.203,17.273,-4.883,-23.682
-0.002,0.948,0.206,18.127,-4.211,-25.940
0.004,0.945,0.224,18.311,-4.272,-25.513
0.003,0.938,0.202,17.944,-5.066,-23.254
0.010,0.921,0.197,14.771,-6.958,-20.325
0.001,0.906,0.189,10.010,-8.606,-17.944
-0.013,0.902,0.181,2.625,-9.216,-16.052
-0.015,0.909,0.193,-6.287,-9.644,-15.015
-0.016,0.920,0.198,-15.259,-8.423,-14.893
-0.016,0.957,0.234,-22.888,-6.409,-15.198
0.002,0.994,0.241,-25.818,-2.563,-16.418
0.029,1.054,0.248,-26.489,0.916,-18.127
0.056,1.121,0.270,-25.940,2.258,-20.203
0.069,1.150,0.270,-21.729,1.526,-22.705
0.066,1.170,0.247,-14.893,-0.427,-24.536
0.062,1.167,0.222,-7.935,-2.991,-25.879
0.048,1.168,0.223,-2.563,-5.859,-26.550
0.029,1.158,0.215,1.343,-7.141,-26.428
0.025,1.125,0.178,4.211,-7.263,-24.719
0.037,1.112,0.171,3.662,-6.836,-21.606
0.055,1.106,0.178,1.221,-5.981,-17.761
0.068,1.093,0.182,-1.831,-5.005,-13.672
0.075,1.066,0.178,-4.211,-5.005,-9.216
0.078,1.040,0.162,-5.737,-5.554,-5.188
0.073,1.023,0.148,-8.057,-6.592,-2.136
0.063,1.017,0.143,-10.254,-8.362,0.000
-0.191,2.363,-2.175,143.250,-42.908,-4.150
0.244,1.127,-0.330,669.861,-93.323,-22.034
-0.536,0.590,-0.863,457.458,-0.793,-32.349
-0.803,0.455,0.269,187.256,15.442,-2.014
-0.700,0.879,0.833,48.828,15.503,11.047
-0.352,0.755,0.505,69.702,-16.113,-8.301
-0.357,0.789,0.135,16.418,-28.870,-38.452
-0.048,1.318,-0.480,-115.540,-21.606,-50.598
0.139,1.556,-0.826,-183.472,-43.335,-50.476
-0.013,1.802,-0.996,-134.094,-79.163,-54.199
0.009,1.818,-1.055,-29.419,-79.102,-46.753
0.062,1.743,-0.980,32.227,-59.448,-40.894
-0.006,1.571,-0.743,62.927,-35.095,-33.508
-0.059,1.375,-0.483,91.980,-9.460,-24.597
-0.042,1.182,-0.333,110.962,7.507,-19.104
0.036,1.073,-0.245,109.924,16.113,-19.226
0.090,1.034,-0.133,90.271,18.860,-19.592
0.083,0.970,-0.098,70.862,22.583,-18.982
0.052,0.906,-0.121,51.392,30.640,-16.418
0.071,0.903,-0.140,29.663,40.344,-14.038
0.146,0.906,-0.109,16.724,53.711,-12.878
0.270,0.883,-0.061,19.714,67.078,-11.230
0.385,0.914,-0.036,24.170,74.097,-10.376
0.416,0.925,-0.052,25.024,74.890,-7.446
0.376,0.898,-0.005,30.212,73.303,-0.977
0.328,0.858,0.051,42.175,73.669,10.498
0.278,0.791,0.147,54.565,77.637,24.475
0.231,0.700,0.240,64.575,82.397,36.682
0.218,0.642,0.354,69.092,84.595,44.189
0.213,0.601,0.440,70.496,82.153,46.753
0.187,0.565,0.449,69.214,74.036,43.884
0.104,0.505,0.439,64.758,66.345,36.133
0.001,0.493,0.493,55.176,68.726,24.780
0.036,0.559,0.541,42.175,81.543,13.489
0.128,0.599,0.622,37.720,93.201,4.517
0.203,0.635,0.715,36.377,100.220,1.770
0.282,0.667,0.785,31.860,103.638,4.822
0.325,0.702,0.844,27.527,102.417,9.460
0.353,0.742,0.897,25.635,95.520,14.832
0.350,0.773,0.949,26.367,84.412,22.827
0.347,0.775,0.946,29.175,69.824,33.203
0.294,0.700,0.947,34.180,51.758,42.969
0.195,0.646,0.932,35.522,35.278,47.180
0.058,0.608,0.895,34.180,23.376,44.922
-0.044,0.600,0.884,30.212,17.944,39.063
-0.084,0.609,0.897,28.198,19.531,31.799
-0.112,0.635,0.952,27.405,23.987,25.269
-0.084,0.652,0.966,27.405,28.809,21.729
-0.044,0.679,0.990,28.198,31.555,20.630
0.040,0.691,0.999,29.541,30.701,20.020
0.089,0.704,1.000,26.062,27.039,19.104
0.082,0.723,0.982,14.282,22.583,19.043
0.062,0.745,0.939,3.174,20.325,19.348
0.063,0.762,0.885,-5.859,19.226,20.630
0.047,0.762,0.825,-12.939,16.724,21.484
0.022,0.773,0.761,-21.057,13.672,20.020
-0.022,0.784,0.695,-29.236,12.146,15.808
-0.046,0.806,0.634,-34.607,13.855,10.071
-0.027,0.835,0.598,-35.828,16.846,5.005
0.019,0.853,0.585,-34.729,18.982,1.709
0.069,0.869,0.574,-33.020,18.616,0.183
0.099,0.882,0.554,-30.457,15.564,-0.427
0.119,0.910,0.543,-27.100,10.681,-0.305
0.135,0.920,0.523,-23.499,4.883,0.977
0.128,0.914,0.509,-21.729,-1.038,2.747
0.102,0.903,0.484,-22.583,-6.836,3.296
0.087,0.900,0.468,-24.475,-11.963,2.075
0.104,0.923,0.446,-26.550,-15.686,-0.732
0.110,0.944,0.407,-29.419,-19.836,-3.418
0.092,0.962,0.353,-31.250,-23.560,-5.981
0.075,0.982,0.312,-31.128,-25.146,-7.568
0.067,0.990,0.286,-28.625,-24.536,-8.179
0.061,0.994,0.275,-24.719,-22.644,-7.935
0.057,1.006,0.274,-20.569,-20.264,-6.531
0.053,1.009,0.275,-14.709,-18.372,-4.211
0.070,1.004,0.274,-7.385,-17.151,-1.343
0.088,0.988,0.271,-1.099,-17.334,1.648
0.080,0.964,0.272,3.174,-18.188,3.601
0.050,0.940,0.270,4.639,-18.494,3.967
0.026,0.924,0.275,4.578,-17.334,3.418
0.016,0.910,0.276,3.601,-15.564,2.869
0.008,0.906,0.272,0.244,-13.733,2.502
0.000,0.906,0.253,-3.662,-11.353,2.075
0.053,0.908,0.242,-7.446,-8.118,1.831
-0.023,0.951,0.270,-12.268,-4.028,2.380
0.062,0.938,0.256,-17.639,-4.456,4.883
0.020,0.961,0.240,-12.817,-0.671,3.784
0.013,0.948,0.238,-8.423,2.502,2.136
0.003,0.916,0.247,-5.554,4.822,2.197
0.012,0.918,0.265,-7.263,6.287,3.113
0.042,0.951,0.254,-12.268,6.287,4.028
0.036,0.940,0.286,-11.414,2.441,3.235
0.020,0.938,0.276,-7.996,-1.221,3.235
0.010,0.923,0.273,-5.188,-3.662,3.906
-0.005,0.926,0.260,-4.700,-4.333,3.784
-0.019,0.926,0.261,-5.615,-2.747,2.991
-0.018,0.933,0.255,-5.432,0.244,2.808
-0.012,0.918,0.273,-3.845,4.456,2.258
0.001,0.917,0.288,-2.991,8.118,1.709
0.033,0.924,0.302,-2.808,10.254,1.526
0.047,0.935,0.314,-2.808,9.766,1.892
0.050,0.940,0.313,-1.770,7.446,2.563
0.041,0.929,0.329,0.183,3.906,3.052
0.016,0.918,0.338,0.488,1.343,3.418
0.012,0.915,0.327,-0.854,0.793,2.991
0.005,0.915,0.324,-1.343,0.427,2.075
-0.012,0.905,0.336,-2.136,1.953,0.793
0.002,0.925,0.325,-3.662,4.761,-0.549
0.015,0.932,0.345,-4.211,7.141,-1.465
0.036,0.948,0.344,-5.127,9.338,-1.343
0.045,0.954,0.340,-5.249,9.827,-0.916
0.047,0.951,0.366,-3.967,8.362,-0.183
0.049,0.946,0.385,-5.676,7.263,1.465
0.042,0.923,0.383,-10.132,6.042,2.258
0.046,0.927,0.328,-15.686,4.944,1.770
0.054,0.968,0.279,-19.226,3.906,2.014
0.034,0.959,0.357,-21.667,3.235,2.136
0.060,0.961,0.241,-25.879,5.859,2.502
0.035,0.974,0.291,-20.264,3.601,2.869
-1.609,0.212,-0.660,-140.198,-421.631,-21.667
-1.326,1.431,-1.527,96.436,-209.717,5.066
-0.695,1.500,-0.475,49.438,15.015,30.273
-0.811,0.980,0.088,118.774,68.909,66.223
-0.935,0.973,0.035,147.644,88.135,33.569
-0.495,1.278,-0.060,202.942,93.872,11.597
-0.255,0.948,-1.064,192.688,99.060,-14.160
-0.055,1.589,-1.128,31.128,94.116,-29.175
0.090,1.748,-0.951,-80.139,50.171,-24.292
0.201,1.705,-1.007,-35.950,14.771,-6.348
0.146,1.574,-0.951,25.757,-7.141,-7.385
-0.072,1.552,-0.652,41.504,-11.047,-16.296
-0.196,1.352,-0.509,48.767,-0.610,-17.700
-0.176,1.234,-0.373,60.120,17.944,-17.151
-0.086,1.138,-0.289,58.777,30.579,-17.334
-0.010,1.066,-0.223,42.969,38.208,-19.531
0.053,1.036,-0.158,24.292,44.617,-22.278
0.136,0.995,-0.109,13.611,49.927,-23.437
0.223,0.942,-0.060,9.583,52.307,-21.118
0.280,0.886,-0.028,5.493,53.101,-17.883
0.317,0.865,-0.003,-0.244,54.932,-15.503
0.326,0.848,0.028,-0.183,57.373,-11.780
0.356,0.849,0.045,7.263,59.082,-5.554
0.340,0.817,0.080,14.954,60.364,1.038
0.286,0.781,0.122,22.461,63.538,8.301
0.238,0.739,0.213,30.212,68.970,15.564
0.221,0.726,0.314,33.203,74.951,23.376
0.200,0.677,0.354,26.978,79.468,30.945
0.170,0.666,0.387,13.855,81.787,33.997
0.118,0.645,0.377,6.348,81.116,31.433
0.091,0.659,0.352,8.423,78.796,25.452
0.091,0.693,0.370,17.578,75.500,17.578
0.100,0.724,0.398,29.907,74.158,11.169
0.117,0.742,0.453,38.635,77.026,7.202
0.172,0.809,0.512,42.847,83.496,5.249
0.197,0.822,0.595,48.035,88.623,6.470
0.238,0.820,0.659,51.086,88.867,10.193
0.224,0.806,0.726,54.504,84.045,14.648
0.214,0.799,0.733,53.711,77.393,19.287
0.144,0.783,0.780,50.232,71.716,22.827
0.087,0.759,0.813,46.570,68.970,25.269
0.079,0.730,0.816,44.373,67.444,27.588
0.055,0.720,0.858,41.199,64.575,28.870
0.027,0.693,0.863,35.095,62.256,28.564
0.003,0.699,0.868,25.513,60.425,26.978
0.009,0.716,0.887,17.944,58.105,24.963
0.047,0.733,0.860,11.353,54.443,22.095
0.077,0.741,0.843,6.104,48.767,17.822
0.081,0.760,0.836,0.732,41.443,12.390
0.086,0.779,0.829,-4.944,33.264,9.460
0.108,0.809,0.802,-8.728,26.306,7.507
0.108,0.833,0.745,-11.169,19.531,4.150
0.092,0.876,0.703,-13.062,14.465,-0.366
0.099,0.916,0.659,-15.076,12.695,-3.540
0.092,0.939,0.652,-14.038,11.108,-5.981
0.114,0.960,0.622,-11.475,8.484,-5.859
0.114,0.946,0.608,-8.728,4.883,-4.700
0.095,0.939,0.585,-10.132,2.258,-3.052
0.084,0.950,0.556,-11.658,-0.305,-2.747
0.099,0.950,0.530,-12.268,-2.625,-2.197
0.092,0.951,0.489,-16.724,-4.456,-1.160
0.100,0.963,0.445,-20.569,-6.042,-0.610
0.116,0.974,0.424,-22.156,-8.484,0.122
0.119,0.983,0.365,-23.376,-10.254,2.075
0.108,0.982,0.350,-22.827,-12.207,3.662
0.099,0.957,0.327,-22.095,-13.794,4.333
0.079,0.960,0.278,-21.973,-15.381,3.723
0.056,0.964,0.280,-21.912,-15.747,2.502
0.062,0.969,0.246,-21.851,-15.198,1.953
0.061,0.983,0.237,-18.616,-15.137,1.953
0.069,0.981,0.223,-15.137,-15.198,2.686
0.061,0.960,0.214,-10.681,-17.334,2.686
0.041,0.951,0.213,-8.057,-19.165,1.648
0.033,0.944,0.226,-5.493,-19.836,-0.305
0.029,0.944,0.230,-4.944,-19.226,-1.587
0.017,0.951,0.231,-5.920,-17.456,-1.343
0.027,0.957,0.230,-5.493,-15.686,-0.549
0.045,0.962,0.228,-3.906,-14.893,0.488
0.051,0.950,0.216,-2.747,-14.893,1.526
0.029,0.953,0.217,-3.540,-14.832,1.709
0.019,0.955,0.224,-3.906,-14.404,1.038
0.023,0.957,0.224,-3.296,-13.733,1.038
0.021,0.952,0.229,-2.869,-13.306,1.221
0.021,0.949,0.234,-2.380,-12.817,1.099
0.012,0.944,0.232,-2.441,-12.085,1.038
0.011,0.954,0.233,-3.540,-10.620,0.793
0.023,0.958,0.225,-3.723,-9.094,0.183
0.039,0.959,0.223,-3.235,-8.484,0.488
0.032,0.959,0.205,-3.723,-8.179,1.160
0.024,0.964,0.194,-4.272,-6.897,1.343
0.020,0.964,0.200,-4.456,-4.456,1.648
0.018,0.958,0.205,-4.822,-2.136,2.625
0.016,0.953,0.211,-6.226,0.000,3.296
0.012,0.951,0.222,-7.507,2.014,3.845
0.015,0.952,0.228,-8.911,3.845,4.272
0.019,0.953,0.229,-10.925,5.371,4.639
0.025,0.952,0.217,-12.146,5.554,4.639
0.021,0.956,0.208,-12.390,4.517,3.967
0.014,0.957,0.199,-11.658,3.052,3.113
0.019,0.961,0.198,-9.399,2.014,2.502
0.023,0.963,0.197,-6.775,1.038,2.197
0.020,0.961,0.198,-4.822,0.671,2.014
0.014,0.957,0.201,-3.906,1.404,1.953
0.009,0.952,0.210,-3.296,2.441,2.014
0.014,0.942,0.223,-2.319,3.174,1.831
0.023,0.938,0.231,-1.465,3.479,1.648
0.016,0.937,0.231,-1.587,3.235,1.099
0.015,0.947,0.232,-2.930,3.479,0.244
0.032,0.958,0.229,-3.113,4.089,0.061
0.045,0.962,0.224,-3.235,3.967,0.183
0.030,0.972,0.227,-3.662,3.479,-0.061
0.030,0.979,0.227,-3.357,3.357,-0.061
0.033,0.981,0.230,-2.625,3.662,0.183
0.034,0.986,0.237,-1.648,3.601,0.183
0.041,0.987,0.243,0.000,3.296,0.183
0.048,0.984,0.247,2.136,2.441,1.038
