aX,aY,aZ,gX,gY,gZ
0.973,-0.221,-0.161,-5.066,5.615,2.625
0.967,-0.213,-0.155,-5.371,4.211,2.502
0.979,-0.208,-0.160,-5.554,3.052,2.441
0.974,-0.211,-0.160,-6.714,2.258,2.136
0.974,-0.210,-0.169,-7.812,1.648,1.831
0.974,-0.206,-0.175,-8.667,1.343,1.465
0.971,-0.205,-0.180,-8.911,1.038,1.282
0.966,-0.206,-0.180,-9.033,1.038,1.160
0.973,-0.208,-0.184,-7.874,0.977,1.160
0.974,-0.215,-0.172,-6.714,0.793,0.793
0.979,-0.218,-0.162,-5.310,0.244,0.427
0.980,-0.225,-0.154,-4.089,-0.061,0.244
0.982,-0.234,-0.144,-3.052,0.305,0.122
0.993,-0.244,-0.140,-2.380,1.526,0.244
0.986,-0.242,-0.144,-1.770,2.747,0.916
0.981,-0.235,-0.152,-1.709,3.845,1.709
0.979,-0.225,-0.163,-1.221,5.188,1.770
0.975,-0.222,-0.171,-0.671,5.798,1.953
0.975,-0.219,-0.170,-0.488,5.066,1.709
0.978,-0.217,-0.160,-0.671,3.296,1.221
0.981,-0.216,-0.142,-1.038,0.916,1.343
0.985,-0.214,-0.127,-2.136,-1.648,1.221
0.989,-0.219,-0.124,-3.357,-2.930,1.160
0.990,-0.222,-0.120,-4.333,-3.418,0.916
0.988,-0.221,-0.120,-4.089,-2.563,0.854
0.985,-0.223,-0.128,-3.601,-0.671,0.732
0.982,-0.223,-0.139,-2.930,1.343,0.854
0.984,-0.231,-0.154,-2.563,2.991,0.977
0.985,-0.233,-0.158,-2.502,3.540,0.793
0.985,-0.235,-0.156,-2.319,2.686,0.854
0.984,-0.235,-0.152,-1.587,1.587,1.160
0.195,-0.197,-2.285,-87.830,-0.549,13.123
0.185,-0.270,-2.245,-57.068,-26.001,1.648
0.195,-0.331,-2.089,0.061,-48.950,-13.000
0.213,-0.419,-1.856,71.228,-66.101,-28.931
0.255,-0.462,-1.502,135.498,-76.233,-41.443
0.370,-0.482,-1.083,177.856,-82.703,-48.035
0.514,-0.581,-0.661,192.749,-92.834,-51.758
0.698,-0.761,-0.204,179.504,-117.249,-56.030
0.871,-0.948,0.274,143.311,-153.748,-58.960
1.073,-1.057,0.726,98.389,-185.791,-50.781
1.193,-1.066,1.075,57.373,-194.458,-29.114
1.256,-0.976,1.316,34.912,-177.124,-2.563
1.330,-0.864,1.562,34.546,-146.606,19.165
1.385,-0.708,1.768,47.729,-121.521,30.823
1.397,-0.555,1.928,63.293,-101.501,32.959
1.391,-0.441,2.027,75.195,-78.735,30.823
1.347,-0.330,2.040,80.444,-51.758,26.184
1.304,-0.260,1.950,79.834,-23.254,21.301
1.240,-0.204,1.803,74.829,2.563,16.663
1.203,-0.139,1.633,67.810,21.606,11.292
1.182,-0.072,1.466,59.509,32.166,7.324
1.168,-0.031,1.321,49.194,34.485,6.531
1.151,0.004,1.180,34.424,31.555,7.141
1.137,0.017,1.021,15.991,25.391,7.690
1.100,0.006,0.876,-1.465,16.296,8.667
1.067,-0.012,0.747,-16.052,7.080,8.911
1.040,-0.031,0.645,-26.123,0.061,8.118
1.020,-0.064,0.535,-30.579,-4.333,7.812
1.010,-0.098,0.444,-31.921,-4.272,6.165
1.010,-0.131,0.365,-30.457,1.038,3.052
1.015,-0.172,0.285,-27.649,9.644,-0.793
1.027,-0.228,0.215,-25.574,20.508,-3.357
1.037,-0.282,0.146,-27.710,31.860,-4.517
1.043,-0.320,0.068,-32.654,41.260,-3.540
1.040,-0.355,-0.007,-39.612,46.448,-2.136
1.035,-0.377,-0.083,-46.326,48.462,-0.305
1.018,-0.376,-0.158,-49.927,49.316,2.014
0.999,-0.388,-0.211,-49.622,50.049,4.150
1.001,-0.363,-0.243,-46.448,50.354,5.554
0.975,-0.335,-0.283,-40.222,49.866,5.676
0.950,-0.309,-0.305,-33.691,50.842,5.493
0.926,-0.293,-0.334,-27.100,53.101,4.272
0.921,-0.268,-0.351,-19.775,55.359,1.892
0.930,-0.272,-0.370,-11.536,56.763,-0.732
0.907,-0.229,-0.371,-4.272,55.542,-3.540
0.909,-0.202,-0.368,0.793,52.185,-4.333
0.912,-0.203,-0.344,3.540,50.415,-2.930
0.911,-0.206,-0.327,2.075,46.143,-1.160
0.923,-0.199,-0.308,-2.930,38.818,1.099
0.922,-0.199,-0.294,-10.315,29.175,2.930
0.929,-0.204,-0.283,-18.005,21.179,4.272
0.926,-0.198,-0.282,-23.254,15.686,4.700
0.931,-0.194,-0.280,-24.902,12.817,4.333
0.934,-0.194,-0.287,-23.010,11.841,3.235
0.937,-0.190,-0.291,-19.958,11.353,1.343
0.934,-0.192,-0.289,-15.869,11.780,-0.732
0.946,-0.193,-0.293,-11.230,11.658,-2.075
0.945,-0.207,-0.276,-6.592,10.193,-2.502
0.949,-0.223,-0.248,-3.479,7.324,-2.808
0.961,-0.246,-0.223,-1.953,3.296,-2.258
0.965,-0.260,-0.195,-1.770,-0.061,-0.854
0.962,-0.255,-0.181,-2.747,-2.075,1.221
0.972,-0.260,-0.168,-3.418,-2.136,3.601
0.973,-0.229,-0.170,-4.883,-1.465,4.822
0.971,-0.201,-0.172,-6.042,0.671,5.005
0.965,-0.187,-0.181,-5.310,4.211,4.395
0.961,-0.182,-0.184,-3.479,7.874,3.296
0.960,-0.183,-0.184,-1.892,10.315,1.404
0.962,-0.192,-0.183,-1.343,10.986,-0.305
0.962,-0.195,-0.175,-1.221,9.766,-0.793
0.960,-0.198,-0.164,-1.465,7.446,-1.160
0.959,-0.207,-0.157,-1.404,4.883,-1.587
0.966,-0.223,-0.143,-1.526,3.845,-1.770
0.970,-0.228,-0.131,-1.099,3.906,-1.648
0.977,-0.229,-0.125,-1.099,6.104,-0.916
0.978,-0.219,-0.122,-0.427,9.521,0.427
0.974,-0.211,-0.138,0.244,13.489,0.854
0.973,-0.200,-0.146,0.549,16.785,0.366
0.975,-0.198,-0.155,1.221,19.470,-0.549
0.975,-0.201,-0.167,0.977,20.447,-1.160
0.974,-0.199,-0.173,-0.366,19.775,-1.648
0.971,-0.199,-0.180,-1.648,17.700,-1.648
0.965,-0.199,-0.188,-3.357,14.343,-1.770
0.964,-0.205,-0.194,-4.944,10.864,-2.075
0.967,-0.212,-0.197,-5.798,7.812,-2.747
0.972,-0.216,-0.189,-6.714,5.005,-3.296
0.977,-0.222,-0.185,-6.836,3.296,-3.479
0.983,-0.232,-0.182,-5.859,2.747,-2.991
0.995,-0.242,-0.174,-5.798,3.967,-2.686
1.001,-0.245,-0.178,-5.371,6.470,-1.221
0.991,-0.248,-0.190,-4.883,9.277,0.549
0.990,-0.246,-0.201,-5.615,12.085,1.709
0.986,-0.238,-0.212,-6.897,13.977,2.686
0.979,-0.232,-0.229,-7.751,13.916,3.784
0.974,-0.229,-0.240,-8.667,12.573,3.967
0.974,-0.226,-0.244,-9.338,10.315,3.845
0.971,-0.225,-0.244,-9.644,7.568,3.418
0.968,-0.222,-0.242,-9.705,4.822,2.869
0.966,-0.215,-0.241,-9.094,2.563,2.136
0.962,-0.212,-0.238,-7.629,1.404,1.709
0.961,-0.202,-0.230,-6.348,1.099,1.099
0.964,-0.204,-0.224,-4.395,1.282,0.488
0.962,-0.212,-0.218,-2.197,2.380,0.366
0.959,-0.216,-0.212,-1.099,3.662,0.122
0.960,-0.225,-0.207,-0.671,4.517,-0.061
0.958,-0.233,-0.206,-0.061,5.127,0.671
0.955,-0.230,-0.206,-0.183,5.615,1.526
0.950,-0.219,-0.207,-0.732,5.859,2.625
0.947,-0.212,-0.210,-1.770,5.615,3.174
0.945,-0.206,-0.212,-3.540,4.211,2.991
0.952,-0.208,-0.210,-5.493,2.075,2.014
0.959,-0.213,-0.207,-7.324,-0.122,1.526
0.966,-0.227,-0.203,-8.545,-2.136,1.526
0.972,-0.234,-0.201,-9.277,-3.784,1.404
0.975,-0.238,-0.194,-9.460,-4.700,1.404
0.976,-0.234,-0.186,-9.155,-4.333,1.526
0.974,-0.224,-0.180,-7.874,-4.150,1.526
0.974,-0.218,-0.176,-6.042,-3.235,1.587
0.971,-0.218,-0.173,-4.517,-1.709,1.526
0.322,-0.199,-2.307,-51.819,10.437,2.075
0.327,-0.220,-2.427,-41.992,-14.404,-2.258
0.337,-0.263,-2.456,-14.099,-38.940,-7.996
0.335,-0.307,-2.384,25.879,-59.204,-15.930
0.352,-0.357,-2.225,72.937,-70.984,-26.611
0.352,-0.424,-1.982,118.164,-72.937,-40.527
0.387,-0.501,-1.683,156.067,-69.214,-57.373
0.464,-0.590,-1.314,187.622,-62.927,-72.815
0.555,-0.785,-0.984,213.867,-65.491,-79.468
0.707,-1.076,-0.528,222.778,-87.463,-78.186
0.861,-1.413,0.010,206.116,-129.272,-68.542
1.013,-1.632,0.541,166.138,-178.223,-52.734
1.117,-1.693,1.035,115.723,-217.957,-32.227
1.170,-1.549,1.435,78.552,-228.516,-7.996
1.194,-1.368,1.824,70.557,-208.862,20.020
1.213,-1.117,2.229,83.191,-176.636,42.908
1.251,-0.879,2.668,97.778,-150.574,56.580
1.274,-0.567,2.886,98.267,-137.695,59.937
1.297,-0.344,3.050,79.468,-117.859,62.683
1.287,-0.145,3.026,46.326,-89.417,64.941
1.229,0.005,2.876,15.381,-55.847,64.514
1.153,0.131,2.608,-2.441,-21.118,59.570
1.082,0.225,2.282,-11.841,12.878,49.255
1.007,0.257,1.916,-16.968,43.823,36.743
0.948,0.229,1.584,-21.057,66.772,22.522
0.906,0.145,1.266,-28.931,79.224,8.789
0.867,0.031,0.995,-43.213,83.069,-0.916
0.845,-0.053,0.769,-59.692,79.163,-5.798
0.819,-0.129,0.547,-74.219,68.237,-7.202
0.798,-0.186,0.341,-85.266,54.749,-8.789
0.793,-0.228,0.173,-92.407,42.664,-11.536
0.804,-0.292,0.028,-94.421,33.813,-14.526
0.832,-0.347,-0.063,-92.407,28.564,-17.151
0.851,-0.380,-0.142,-85.999,24.658,-19.043
0.868,-0.396,-0.198,-77.698,22.766,-20.203
0.884,-0.410,-0.235,-68.298,23.437,-20.996
0.898,-0.420,-0.263,-58.960,25.879,-21.301
0.917,-0.429,-0.282,-50.476,28.625,-20.691
0.931,-0.417,-0.304,-42.908,30.701,-19.226
0.931,-0.417,-0.308,-35.522,33.142,-16.296
0.929,-0.399,-0.299,-29.175,34.851,-14.221
0.922,-0.367,-0.328,-23.010,36.743,-13.367
0.941,-0.403,-0.352,-17.151,40.222,-13.123
0.912,-0.344,-0.353,-13.306,42.175,-16.479
0.956,-0.278,-0.345,-9.155,41.992,-19.104
0.976,-0.313,-0.335,-2.014,44.800,-13.550
0.977,-0.330,-0.341,1.770,43.457,-11.414
0.979,-0.314,-0.322,2.136,37.292,-13.184
0.973,-0.302,-0.324,4.456,31.372,-14.282
0.978,-0.313,-0.309,9.216,30.945,-12.878
0.976,-0.324,-0.300,12.146,31.372,-10.986
0.982,-0.337,-0.282,13.367,31.067,-7.446
0.985,-0.323,-0.278,11.963,29.602,-4.089
0.987,-0.318,-0.276,8.301,26.367,-1.282
0.986,-0.294,-0.285,3.723,22.339,1.343
1.005,-0.280,-0.235,-1.709,17.334,2.380
1.005,-0.245,-0.241,-6.531,10.071,2.625
1.014,-0.256,-0.233,-8.423,8.240,5.554
1.011,-0.259,-0.207,-9.949,8.118,5.920
1.001,-0.251,-0.199,-9.827,7.141,4.883
0.989,-0.250,-0.201,-6.958,7.019,3.113
0.981,-0.244,-0.199,-3.296,8.850,1.282
0.975,-0.237,-0.188,-0.610,11.169,-0.244
0.970,-0.235,-0.187,2.441,12.756,-0.122
0.966,-0.233,-0.186,4.150,13.489,0.305
0.967,-0.233,-0.181,4.211,13.245,0.610
0.968,-0.230,-0.177,3.540,11.719,0.977
0.974,-0.226,-0.173,2.441,9.949,1.465
0.970,-0.219,-0.172,0.610,7.874,1.465
0.970,-0.217,-0.171,-0.549,5.737,1.526
0.970,-0.222,-0.175,-1.831,3.540,1.221
0.969,-0.226,-0.172,-3.540,1.526,0.549
0.967,-0.234,-0.171,-3.906,0.488,-0.366
0.967,-0.240,-0.168,-2.747,-0.061,-1.343
0.966,-0.245,-0.162,-1.221,-0.427,-2.136
0.964,-0.253,-0.155,1.099,-0.549,-2.441
0.969,-0.266,-0.149,3.845,-0.427,-2.686
0.980,-0.278,-0.140,5.249,0.061,-2.380
0.984,-0.285,-0.131,6.165,0.183,-1.404
0.991,-0.286,-0.127,6.592,0.488,-0.183
0.987,-0.284,-0.127,6.226,1.526,1.343
0.980,-0.272,-0.135,6.042,3.235,3.174
0.978,-0.264,-0.137,5.493,5.371,4.150
0.967,-0.251,-0.150,4.456,7.019,4.456
0.957,-0.261,-0.154,4.150,7.874,4.150
0.960,-0.255,-0.163,2.502,8.057,3.418
0.956,-0.252,-0.157,0.122,7.141,2.747
0.954,-0.254,-0.157,-0.610,4.395,2.563
0.952,-0.248,-0.147,-1.404,1.343,1.770
0.957,-0.250,-0.140,-2.258,-0.854,0.793
0.961,-0.258,-0.136,-2.930,-1.953,0.183
0.966,-0.263,-0.136,-4.517,-2.075,0.183
0.963,-0.266,-0.136,-6.104,-0.793,0.549
0.963,-0.263,-0.148,-6.287,1.953,1.648
0.958,-0.258,-0.158,-5.859,6.348,2.502
0.954,-0.251,-0.171,-4.700,10.803,2.747
0.947,-0.245,-0.183,-3.479,13.672,2.319
0.947,-0.244,-0.187,-2.563,14.465,1.770
0.954,-0.260,-0.181,-2.625,13.123,0.854
0.958,-0.265,-0.172,-3.723,9.705,0.793
0.962,-0.266,-0.166,-6.409,5.798,0.671
0.970,-0.272,-0.171,-9.155,2.380,0.854
0.971,-0.269,-0.173,-11.902,0.000,1.404
0.965,-0.267,-0.186,-13.184,-1.282,1.892
0.963,-0.265,-0.195,-13.000,-1.221,1.892
0.961,-0.255,-0.194,-10.681,-0.183,2.014
0.962,-0.255,-0.194,-8.057,0.977,1.648
0.969,-0.264,-0.183,-5.554,1.343,1.282
0.972,-0.271,-0.170,-3.540,0.916,1.282
0.973,-0.268,-0.163,-1.892,0.549,1.709
0.970,-0.260,-0.159,-0.854,0.732,1.709
0.969,-0.254,-0.151,0.488,0.793,2.136
0.965,-0.260,-0.150,1.465,0.977,2.075
0.973,-0.254,-0.149,1.709,1.404,2.075
0.969,-0.252,-0.144,0.610,2.808,2.136
0.971,-0.241,-0.151,-0.366,3.723,1.892
0.965,-0.243,-0.158,-1.465,4.639,1.221
0.975,-0.264,-0.165,-2.808,4.333,0.854
0.981,-0.274,-0.161,-5.310,2.502,0.732
0.386,-0.201,-2.179,-66.162,-13.733,14.038
0.383,-0.256,-2.317,-67.993,-39.795,11.963
0.403,-0.311,-2.337,-48.828,-58.899,7.080
0.426,-0.372,-2.228,-10.010,-68.237,0.366
0.412,-0.443,-2.045,44.556,-64.453,-7.690
0.390,-0.502,-1.791,101.074,-48.767,-18.127
0.445,-0.530,-1.464,144.165,-28.076,-29.114
0.439,-0.567,-1.194,169.678,-12.207,-36.316
0.509,-0.603,-0.837,179.932,-6.775,-41.870
0.632,-0.808,-0.468,170.471,-28.503,-44.312
0.803,-1.067,0.012,135.498,-78.735,-40.894
1.007,-1.350,0.549,82.153,-134.399,-27.466
1.094,-1.473,1.002,33.752,-166.870,-5.371
1.134,-1.376,1.463,19.836,-169.922,19.348
1.229,-1.100,2.082,42.419,-157.043,40.405
1.304,-0.791,2.658,76.111,-146.729,52.979
1.375,-0.485,3.110,95.581,-135.986,54.382
1.446,-0.211,3.388,94.849,-110.352,50.354
1.159,-0.678,4.000,-0.183,-42.053,44.617
1.890,1.205,3.258,-400.085,79.224,14.282
1.443,0.877,2.117,-447.144,84.839,45.959
1.388,0.681,1.564,-140.320,108.704,18.372
1.261,0.759,0.970,126.648,84.961,-6.042
0.970,0.776,0.819,253.967,77.026,-25.208
1.011,0.186,1.116,245.911,85.938,-40.222
1.078,-0.178,1.094,110.474,86.426,-44.556
1.066,-0.214,0.714,-26.428,52.612,-43.396
1.003,-0.359,0.318,-82.520,19.287,-29.175
0.960,-0.440,0.033,-86.914,4.333,-12.817
0.906,-0.408,-0.145,-76.721,2.502,-1.099
0.863,-0.423,-0.281,-62.927,9.216,6.226
0.831,-0.460,-0.392,-53.772,15.869,9.399
0.837,-0.484,-0.481,-45.654,17.761,8.179
0.851,-0.512,-0.518,-32.471,17.944,6.836
0.862,-0.522,-0.516,-16.052,16.785,7.629
0.874,-0.520,-0.467,-3.418,14.282,9.888
0.874,-0.493,-0.428,3.235,8.728,12.573
0.883,-0.443,-0.396,4.883,2.625,15.625
0.900,-0.412,-0.361,1.526,-1.831,17.944
0.909,-0.360,-0.339,-4.395,-5.737,18.066
0.919,-0.322,-0.311,-8.240,-6.775,17.090
0.917,-0.274,-0.302,-8.850,-5.066,13.733
0.952,-0.281,-0.263,-6.287,0.244,10.376
0.939,-0.206,-0.235,-1.526,6.409,5.859
0.950,-0.203,-0.210,4.272,8.911,4.639
0.945,-0.250,-0.214,9.033,11.841,4.822
0.952,-0.264,-0.183,10.803,14.404,2.441
0.973,-0.236,-0.188,13.062,13.916,1.343
0.975,-0.201,-0.194,15.686,12.573,2.502
0.968,-0.196,-0.203,17.761,12.268,4.028
0.969,-0.179,-0.207,17.700,11.230,3.540
0.978,-0.176,-0.217,13.855,7.507,2.319
0.999,-0.181,-0.222,7.080,2.380,0.916
0.984,-0.185,-0.208,-0.366,-3.784,-0.732
0.995,-0.184,-0.208,-5.127,-10.376,-2.380
1.000,-0.196,-0.194,-6.653,-13.428,-3.662
0.997,-0.195,-0.184,-5.066,-14.282,-5.066
1.010,-0.247,-0.129,-0.977,-12.390,-6.226
1.011,-0.241,-0.138,6.165,-9.338,-6.348
1.021,-0.266,-0.102,15.747,0.977,-3.113
1.019,-0.266,-0.085,23.804,11.841,-0.427
1.007,-0.237,-0.089,28.687,20.020,2.136
1.005,-0.224,-0.092,28.687,26.489,4.456
1.001,-0.206,-0.102,23.193,29.419,6.348
1.000,-0.197,-0.109,13.733,28.625,7.996
0.994,-0.189,-0.114,3.845,24.658,8.606
0.985,-0.191,-0.126,-3.174,19.165,8.850
0.980,-0.195,-0.128,-8.118,14.038,8.484
0.981,-0.202,-0.116,-11.414,10.010,7.446
0.980,-0.207,-0.105,-11.536,6.836,6.348
0.977,-0.212,-0.097,-8.606,5.981,5.371
0.980,-0.210,-0.090,-4.272,8.118,4.578
0.974,-0.202,-0.088,0.488,12.146,3.906
0.961,-0.199,-0.100,5.188,17.151,3.052
0.957,-0.189,-0.113,6.775,22.156,1.587
0.959,-0.191,-0.128,5.005,26.245,0.671
0.959,-0.192,-0.153,0.671,27.893,1.587
0.954,-0.191,-0.174,-4.822,26.733,2.869
0.943,-0.196,-0.194,-9.399,24.048,3.784
0.945,-0.204,-0.203,-12.207,19.958,3.052
0.951,-0.206,-0.195,-14.282,14.771,0.305
0.967,-0.212,-0.184,-14.526,9.094,-3.052
0.974,-0.222,-0.183,-12.817,4.028,-4.944
0.977,-0.236,-0.176,-11.047,1.038,-6.287
0.980,-0.232,-0.169,-8.545,0.549,-6.958
0.982,-0.220,-0.172,-3.418,2.686,-6.775
0.969,-0.211,-0.181,3.906,7.935,-5.554
0.960,-0.198,-0.190,9.705,13.916,-4.028
0.956,-0.186,-0.189,11.536,18.250,-2.686
0.952,-0.187,-0.190,9.583,18.555,-1.953
0.947,-0.188,-0.191,5.432,15.930,-1.709
0.953,-0.186,-0.188,0.549,12.695,-1.526
0.952,-0.202,-0.181,-2.686,9.521,-1.709
0.961,-0.198,-0.184,-5.493,6.592,-2.014
0.971,-0.203,-0.177,-8.118,4.944,-1.831
0.971,-0.218,-0.184,-10.193,4.211,-1.526
0.977,-0.224,-0.190,-10.010,5.127,-0.854
0.974,-0.221,-0.200,-7.507,8.240,-0.305
0.972,-0.228,-0.213,-3.601,13.184,-0.366
0.975,-0.231,-0.215,0.183,17.395,0.061
0.978,-0.236,-0.214,3.235,19.165,0.977
0.978,-0.239,-0.212,4.211,18.127,1.526
0.981,-0.234,-0.208,2.563,15.076,2.319
0.985,-0.231,-0.204,-0.244,10.986,2.869
0.983,-0.227,-0.193,-3.052,6.836,2.869
0.990,-0.224,-0.187,-5.310,3.418,2.991
0.990,-0.222,-0.180,-7.263,1.343,3.479
0.991,-0.214,-0.180,-8.545,1.404,3.662
0.986,-0.211,-0.191,-8.240,3.601,3.235
0.985,-0.216,-0.202,-7.202,7.324,2.625
0.984,-0.211,-0.209,-6.042,10.620,2.380
0.978,-0.213,-0.219,-3.784,12.573,2.441
0.982,-0.210,-0.214,-2.441,12.695,2.502
0.983,-0.207,-0.209,-2.563,11.169,2.197
0.985,-0.213,-0.203,-3.601,8.972,2.197
0.986,-0.217,-0.198,-5.432,6.531,2.625
0.987,-0.216,-0.202,-7.751,4.578,3.174
0.983,-0.214,-0.208,-9.277,3.906,3.357
0.980,-0.219,-0.223,-9.338,4.578,3.723
0.518,-0.239,-1.827,-9.766,-8.057,6.226
0.418,-0.284,-1.893,6.226,-20.264,6.470
0.336,-0.348,-1.892,29.053,-37.170,2.380
0.275,-0.402,-1.807,55.420,-55.847,-4.211
0.227,-0.466,-1.659,81.055,-75.806,-11.475
0.269,-0.499,-1.367,97.961,-92.834,-17.761
0.319,-0.593,-1.088,104.431,-105.835,-18.921
0.403,-0.675,-0.694,101.135,-114.258,-17.639
0.501,-0.686,-0.266,92.773,-118.225,-13.611
0.589,-0.697,0.177,86.792,-117.981,-5.859
0.712,-0.633,0.710,84.290,-123.169,3.174
0.865,-0.565,1.245,75.684,-139.526,11.353
1.024,-0.495,1.753,55.298,-161.560,16.235
1.147,-0.461,2.154,33.813,-174.866,17.761
1.221,-0.426,2.314,25.879,-157.715,17.029
1.270,-0.401,2.389,36.682,-109.619,13.550
1.276,-0.302,2.214,62.195,-56.213,5.554
1.293,-0.214,2.024,92.285,-4.150,-4.456
1.275,-0.193,1.814,111.389,34.851,-15.198
1.319,-0.187,1.627,114.319,60.059,-24.414
1.325,-0.170,1.393,101.257,74.585,-24.658
1.292,-0.180,1.074,78.491,77.393,-15.869
1.257,-0.194,0.796,51.880,67.505,-5.554
1.214,-0.191,0.622,25.879,46.448,4.333
1.180,-0.195,0.528,3.052,22.766,12.207
1.130,-0.183,0.456,-13.245,1.404,19.775
1.100,-0.148,0.398,-24.048,-13.428,25.452
1.076,-0.112,0.327,-27.893,-21.240,28.748
1.060,-0.078,0.245,-24.658,-24.231,29.297
1.044,-0.043,0.178,-15.808,-23.926,26.978
1.034,-0.069,0.140,-5.554,-22.217,21.545
1.021,-0.098,0.126,6.042,-19.348,14.893
1.028,-0.163,0.112,17.273,-13.794,9.399
1.015,-0.223,0.092,21.973,-7.263,6.775
1.001,-0.252,0.082,18.372,-1.465,6.531
0.987,-0.254,0.057,9.094,1.587,7.446
0.968,-0.246,0.031,-2.136,2.563,8.362
0.948,-0.241,-0.004,-11.658,2.258,9.888
0.930,-0.232,-0.020,-18.921,1.831,10.681
0.920,-0.211,-0.032,-21.484,1.404,10.437
0.917,-0.187,-0.034,-19.409,1.099,9.033
0.920,-0.160,-0.024,-15.686,0.793,6.653
0.923,-0.135,-0.015,-12.695,0.549,2.930
0.927,-0.118,-0.017,-8.972,0.671,-0.305
0.938,-0.136,0.003,-5.798,2.625,-3.174
0.951,-0.154,0.003,-4.028,5.127,-5.432
0.958,-0.175,0.009,-2.441,7.568,-6.104
0.967,-0.190,0.010,-1.221,10.376,-5.798
0.971,-0.201,0.022,-1.404,12.146,-4.883
0.981,-0.206,0.035,-2.014,12.695,-2.991
0.983,-0.199,0.037,-2.441,13.123,-1.221
0.986,-0.192,0.036,-3.113,13.306,0.427
1.001,-0.175,0.034,-3.784,13.489,0.854
1.006,-0.167,0.029,-5.249,11.963,0.427
1.020,-0.156,0.024,-7.996,11.597,-0.305
1.014,-0.159,0.013,-10.559,10.864,-1.038
1.014,-0.166,0.009,-13.184,10.498,-1.953
1.018,-0.182,-0.003,-15.137,10.315,-2.930
1.010,-0.196,-0.012,-16.663,9.888,-3.113
1.009,-0.200,-0.023,-17.090,10.193,-3.357
1.001,-0.209,-0.028,-15.869,11.169,-3.845
1.001,-0.211,-0.025,-13.428,11.597,-4.089
1.001,-0.219,-0.013,-10.193,11.414,-3.784
1.005,-0.229,0.005,-7.080,10.986,-3.540
1.002,-0.232,0.012,-5.066,10.925,-3.296
1.005,-0.232,0.014,-3.662,11.108,-3.052
1.005,-0.222,0.013,-3.052,12.634,-2.991
1.009,-0.219,0.010,-1.404,15.137,-2.625
1.001,-0.211,-0.011,-0.366,17.273,-2.502
0.994,-0.202,-0.025,-0.427,19.714,-2.502
0.984,-0.203,-0.044,-0.793,21.423,-2.930
0.979,-0.201,-0.056,-1.526,21.790,-2.991
0.966,-0.203,-0.064,-2.625,21.851,-3.235
0.959,-0.199,-0.062,-3.235,20.386,-2.563
0.958,-0.197,-0.061,-5.005,17.273,-2.380
0.957,-0.199,-0.059,-6.897,13.367,-2.686
0.976,-0.187,-0.054,-8.667,9.705,-3.235
0.980,-0.185,-0.050,-8.850,7.629,-4.333
0.974,-0.192,-0.052,-7.568,7.751,-5.493
0.990,-0.204,-0.055,-4.395,10.559,-6.042
0.986,-0.212,-0.059,-1.343,14.160,-6.531
0.981,-0.220,-0.072,1.343,17.822,-6.531
0.977,-0.224,-0.079,2.991,21.301,-5.981
0.974,-0.224,-0.101,3.540,22.949,-5.127
0.966,-0.228,-0.112,2.014,23.743,-4.700
0.963,-0.229,-0.122,-0.183,21.912,-4.272
0.958,-0.232,-0.127,-2.197,17.944,-4.456
0.961,-0.231,-0.125,-4.211,13.794,-4.395
0.966,-0.231,-0.120,-6.714,8.179,-4.150
0.974,-0.226,-0.111,-8.850,2.563,-3.418
0.980,-0.222,-0.100,-10.620,-1.526,-2.991
0.982,-0.218,-0.089,-9.766,-3.418,-2.197
0.976,-0.209,-0.081,-7.080,-3.662,-2.136
0.971,-0.211,-0.075,-3.479,-2.380,-2.563
0.968,-0.214,-0.070,-0.122,0.610,-3.113
0.961,-0.205,-0.065,2.686,4.517,-3.540
0.955,-0.212,-0.078,4.272,8.606,-4.211
0.958,-0.213,-0.097,4.028,11.475,-4.211
0.960,-0.192,-0.105,2.319,12.512,-5.066
0.975,-0.182,-0.119,1.587,13.000,-5.798
0.975,-0.193,-0.128,0.977,13.794,-5.859
0.987,-0.202,-0.138,-0.183,12.390,-7.141
0.997,-0.224,-0.133,-2.563,10.498,-7.935
1.001,-0.241,-0.131,-5.066,7.324,-7.080
1.000,-0.250,-0.130,-7.812,4.272,-6.104
0.996,-0.256,-0.132,-8.606,3.723,-4.578
0.997,-0.261,-0.131,-7.874,4.944,-3.113
0.988,-0.258,-0.144,-6.592,5.737,-2.136
0.974,-0.247,-0.158,-5.493,7.141,-1.587
0.967,-0.244,-0.169,-4.028,7.935,-1.221
0.965,-0.237,-0.175,-2.747,7.263,-1.770
0.963,-0.234,-0.166,-1.587,5.920,-2.075
0.961,-0.229,-0.161,-0.122,3.845,-2.258
0.964,-0.222,-0.154,0.977,1.587,-2.686
0.973,-0.229,-0.136,0.244,-0.366,-3.601
0.981,-0.231,-0.119,-0.183,-2.808,-3.296
0.982,-0.228,-0.106,-0.244,-4.883,-2.747
0.976,-0.222,-0.099,0.061,-5.493,-2.441
0.971,-0.214,-0.092,0.427,-5.371,-2.563
1.419,-0.160,1.523,-206.421,136.108,15.808
1.535,0.482,1.266,-329.529,157.471,30.029
1.677,0.796,0.840,-239.807,68.176,33.875
1.410,0.982,0.704,-122.070,6.348,51.758
1.427,0.904,0.818,-47.729,-7.812,43.457
1.264,0.730,0.777,5.432,-30.090,14.587
1.238,0.773,0.800,57.617,-49.500,-20.691
1.135,0.496,0.809,102.051,-49.194,-44.067
1.061,0.301,0.801,132.996,-41.687,-54.626
