aX,aY,aZ,gX,gY,gZ
0.516,0.207,-0.696,51.941,32.593,-33.569
0.602,-0.012,-0.832,53.162,40.955,-29.480
0.646,-0.138,-0.953,46.875,38.330,-19.592
0.655,-0.167,-1.001,35.522,27.588,-6.836
0.617,-0.084,-0.981,23.071,13.611,5.005
0.565,0.097,-0.928,11.658,1.160,14.709
0.499,0.278,-0.864,3.418,-7.996,19.836
0.452,0.439,-0.826,-1.526,-14.526,20.813
0.439,0.537,-0.826,-3.479,-18.127,17.151
0.454,0.570,-0.819,-3.235,-20.325,9.033
0.471,0.527,-0.803,-0.732,-20.691,0.183
0.485,0.438,-0.794,3.784,-18.433,-5.127
0.502,0.357,-0.793,6.653,-14.648,-7.446
0.506,0.287,-0.788,6.531,-10.376,-7.629
0.519,0.232,-0.789,4.944,-5.493,-6.287
0.534,0.196,-0.791,1.709,-1.282,-3.113
0.536,0.212,-0.786,-2.625,2.808,1.465
0.527,0.263,-0.782,-6.287,5.981,6.348
0.508,0.340,-0.789,-8.545,7.874,8.362
0.495,0.410,-0.822,-7.507,8.118,6.897
0.488,0.437,-0.851,-3.906,5.859,2.686
0.485,0.429,-0.850,1.343,1.282,-2.136
0.482,0.384,-0.829,7.812,-2.258,-5.371
0.493,0.323,-0.813,13.733,-3.662,-5.981
0.510,0.271,-0.801,16.296,-3.906,-5.310
0.527,0.233,-0.788,14.893,-3.723,-4.456
0.537,0.220,-0.770,10.742,-3.296,-3.296
0.542,0.225,-0.750,5.371,-2.258,-1.770
0.540,0.248,-0.738,0.061,0.061,0.549
0.529,0.269,-0.731,-3.357,3.601,3.906
0.509,0.328,-0.736,-5.188,7.446,6.287
0.498,0.374,-0.785,-4.578,10.681,5.798
0.487,0.390,-0.828,-1.587,11.597,2.930
0.481,0.389,-0.842,2.380,10.498,-0.244
0.486,0.373,-0.849,7.080,10.010,-2.258
0.501,0.348,-0.867,11.475,10.193,-3.235
0.521,0.319,-0.885,12.634,8.789,-4.089
0.566,0.270,-0.895,11.047,5.127,-4.761
0.567,0.242,-0.875,7.263,1.465,-3.784
0.549,0.239,-0.845,2.869,-1.465,-1.648
0.531,0.250,-0.806,-0.488,-3.113,1.099
0.508,0.287,-0.778,-2.686,-3.357,3.601
0.491,0.324,-0.769,-2.869,-2.197,4.822
0.485,0.355,-0.768,-1.160,-0.488,4.395
0.485,0.379,-0.777,1.038,2.441,2.869
0.498,0.381,-0.788,3.784,4.883,0.916
0.512,0.362,-0.803,6.226,6.226,-0.671
0.525,0.342,-0.820,7.080,6.409,-1.709
0.533,0.325,-0.829,5.798,5.432,-2.075
0.536,0.312,-0.829,3.601,3.113,-2.258
0.529,0.300,-0.819,2.014,0.671,-2.014
0.520,0.288,-0.810,0.610,-1.221,-1.404
0.511,0.281,-0.801,-0.671,-2.136,-0.122
0.505,0.286,-0.793,-1.709,-2.014,1.648
0.501,0.304,-0.789,-2.075,-1.160,3.235
0.505,0.325,-0.794,-1.648,-0.061,4.028
0.513,0.347,-0.808,-0.671,0.854,3.418
0.523,0.360,-0.823,0.000,0.732,1.953
0.525,0.360,-0.824,-0.183,-0.549,0.122
0.524,0.360,-0.826,-0.244,-1.831,-1.282
0.523,0.347,-0.832,-0.122,-2.502,-2.197
0.521,0.328,-0.836,-0.305,-3.601,-2.625
0.521,0.312,-0.835,-1.404,-4.944,-2.625
0.519,0.295,-0.832,-2.380,-6.226,-2.319
0.518,0.284,-0.820,-3.113,-7.446,-1.953
0.516,0.286,-0.808,-3.479,-7.446,-1.099
0.516,0.295,-0.800,-2.869,-6.409,0.366
0.518,0.301,-0.798,-1.770,-4.944,1.526
0.525,0.308,-0.801,-1.160,-3.906,2.319
1.469,-0.384,0.982,-107.056,46.631,32.532
1.518,-0.361,1.003,-125.610,57.556,40.222
1.535,-0.303,1.025,-137.939,68.970,49.133
1.532,-0.261,1.024,-143.921,78.186,57.983
1.442,-0.227,0.996,-145.935,87.830,67.444
1.347,-0.225,0.945,-146.057,99.731,76.538
1.230,-0.248,0.859,-146.851,106.812,83.740
1.089,-0.239,0.765,-151.062,108.887,86.243
0.983,-0.269,0.649,-157.532,115.112,84.351
0.846,-0.354,0.528,-167.236,119.812,80.139
0.702,-0.418,0.413,-181.702,123.108,76.477
0.544,-0.551,0.254,-196.960,124.146,75.500
0.276,-0.537,-0.022,-211.182,122.375,81.970
-0.127,-0.394,-0.401,-221.558,122.681,88.074
-0.508,-0.212,-0.839,-225.586,136.169,83.984
-0.613,-0.012,-1.416,-216.187,164.001,70.679
-0.536,0.170,-1.852,-188.538,198.059,55.786
-0.245,0.255,-2.057,-151.489,218.628,44.678
-0.084,0.283,-2.187,-113.647,213.928,40.283
-0.408,0.402,-2.073,-88.623,191.406,43.701
-0.115,0.233,-2.119,-66.772,182.312,59.814
-0.505,0.505,-2.136,-45.715,182.129,31.982
-0.376,0.633,-2.088,-33.997,142.883,-2.319
-0.376,0.555,-2.125,-13.306,119.812,-9.460
-0.146,0.473,-2.037,7.385,107.666,-15.076
-0.177,0.451,-1.948,18.982,85.815,-20.447
-0.195,0.425,-1.804,22.217,71.228,-24.597
-0.046,0.402,-1.576,21.484,68.604,-31.372
0.019,0.287,-1.425,18.555,65.430,-43.579
0.096,0.154,-1.373,11.353,57.434,-56.396
0.315,-0.065,-1.304,2.747,53.101,-67.261
0.487,-0.283,-1.282,-3.113,40.955,-77.271
0.660,-0.428,-1.214,-3.723,28.015,-77.759
0.855,-0.431,-1.195,1.160,17.456,-59.998
0.970,-0.192,-1.171,4.028,3.052,-28.259
0.868,0.155,-1.024,1.099,-22.522,3.357
0.729,0.398,-0.845,-3.052,-52.002,19.287
0.570,0.545,-0.666,-9.155,-72.266,18.066
0.461,0.635,-0.529,-12.695,-73.975,10.315
0.422,0.659,-0.463,-6.775,-57.800,3.601
0.446,0.604,-0.482,6.775,-31.128,-1.404
0.499,0.478,-0.557,21.118,-3.906,-7.446
0.583,0.304,-0.671,30.945,17.029,-14.038
0.676,0.105,-0.755,34.119,28.625,-18.799
0.734,-0.077,-0.821,32.349,32.104,-19.775
0.783,-0.203,-0.871,28.198,30.457,-15.930
0.799,-0.239,-0.913,23.682,26.489,-7.141
0.777,-0.183,-0.928,20.386,20.325,3.967
0.716,-0.059,-0.915,18.250,12.329,15.320
0.631,0.083,-0.871,16.174,3.906,24.353
0.535,0.207,-0.825,12.451,-2.319,29.785
0.484,0.314,-0.799,6.897,-6.348,31.921
0.460,0.383,-0.782,0.793,-9.460,29.053
0.464,0.394,-0.768,-3.174,-10.925,22.827
0.494,0.386,-0.762,-5.432,-10.010,16.846
0.522,0.357,-0.755,-5.676,-7.324,12.024
0.543,0.319,-0.751,-3.418,-3.601,9.033
0.561,0.270,-0.759,0.000,0.000,7.568
0.573,0.233,-0.767,2.808,3.296,7.690
0.576,0.209,-0.769,3.357,5.188,8.301
0.566,0.201,-0.771,1.953,6.104,9.521
0.552,0.211,-0.766,-0.549,6.287,10.986
0.537,0.243,-0.770,-3.052,6.226,11.902
0.529,0.277,-0.783,-4.700,5.981,11.047
0.528,0.299,-0.797,-6.409,5.188,8.301
0.532,0.307,-0.801,-8.301,3.845,4.822
0.533,0.301,-0.801,-9.460,2.869,1.831
0.541,0.284,-0.810,-8.911,2.625,-0.366
0.553,0.262,-0.826,-7.080,2.380,-1.770
0.570,0.236,-0.840,-5.066,1.770,-2.380
0.585,0.215,-0.847,-3.540,0.549,-2.441
0.590,0.195,-0.842,-2.686,-1.160,-2.625
0.586,0.175,-0.832,-2.625,-2.441,-2.441
0.582,0.158,-0.819,-2.808,-2.869,-1.648
0.581,0.155,-0.813,-3.113,-2.380,0.305
0.583,0.167,-0.811,-3.845,-1.221,2.441
0.586,0.190,-0.811,-4.639,-0.305,3.601
0.585,0.221,-0.819,-4.944,0.671,3.479
0.586,0.237,-0.830,-4.395,1.099,2.441
0.585,0.241,-0.833,-3.540,0.793,1.221
0.583,0.246,-0.833,-2.441,0.549,0.732
0.582,0.244,-0.846,-0.610,0.427,0.244
0.585,0.230,-0.856,0.732,-0.549,-0.732
0.587,0.220,-0.850,1.526,-2.197,-1.465
0.590,0.216,-0.836,2.502,-3.906,-1.831
0.591,0.218,-0.822,3.052,-4.517,-1.465
0.594,0.216,-0.809,3.418,-4.333,-1.282
0.597,0.209,-0.797,3.357,-4.028,-1.282
0.595,0.207,-0.783,3.052,-3.601,-0.793
0.591,0.213,-0.776,2.319,-2.930,-0.244
0.583,0.211,-0.771,1.709,-2.441,0.549
0.583,0.211,-0.766,1.587,-2.014,1.038
0.585,0.216,-0.760,1.038,-1.343,1.648
0.580,0.224,-0.754,0.366,-0.366,2.075
0.578,0.228,-0.759,0.122,0.916,2.197
0.578,0.224,-0.774,0.488,1.770,1.709
0.578,0.223,-0.779,0.244,1.648,1.526
0.579,0.219,-0.786,0.366,1.587,1.526
0.583,0.214,-0.795,0.488,1.282,1.465
0.590,0.221,-0.806,-0.305,0.671,1.404
0.597,0.217,-0.817,-0.916,-0.244,0.854
0.594,0.206,-0.816,-1.404,-1.465,0.122
0.589,0.195,-0.806,-2.014,-2.380,0.244
0.583,0.195,-0.800,-1.953,-2.441,0.916
0.578,0.196,-0.794,-1.831,-2.014,1.221
0.577,0.205,-0.789,-2.197,-1.282,1.709
0.583,0.225,-0.793,-2.563,0.061,1.648
0.588,0.232,-0.800,-2.991,1.465,0.977
0.590,0.234,-0.805,-2.869,2.136,0.305
0.588,0.234,-0.808,-2.441,2.502,0.061
0.590,0.234,-0.811,-1.770,2.441,0.061
0.595,0.227,-0.818,-1.282,2.197,0.061
0.596,0.221,-0.826,-0.793,1.404,-0.122
0.595,0.223,-0.827,-0.610,-0.122,-0.183
0.586,0.229,-0.822,0.183,-1.526,-0.244
0.584,0.235,-0.823,1.587,-2.075,-0.122
0.579,0.236,-0.820,2.747,-2.747,-0.549
0.583,0.228,-0.812,3.906,-3.540,-1.221
0.593,0.214,-0.798,4.089,-4.211,-1.648
1.876,-0.386,1.117,-55.786,22.339,15.869
1.929,-0.502,1.284,-93.750,1.343,24.170
1.841,-0.525,1.399,-137.207,-17.700,36.560
1.723,-0.485,1.564,-179.565,-21.851,51.392
1.570,-0.413,1.627,-207.703,0.549,67.566
1.482,-0.357,1.545,-218.140,31.982,78.491
1.343,-0.331,1.377,-219.116,56.213,82.153
1.226,-0.378,1.177,-220.581,80.994,82.214
1.067,-0.429,1.003,-228.882,100.159,82.031
0.848,-0.479,0.823,-242.310,116.028,84.473
0.662,-0.560,0.637,-256.104,130.737,88.989
0.438,-0.655,0.369,-268.188,142.029,94.788
0.102,-0.683,-0.022,-276.978,154.236,105.591
-0.255,-0.602,-0.496,-283.264,170.288,114.624
-0.523,-0.536,-1.029,-283.447,189.880,111.267
-0.680,-0.443,-1.636,-273.560,210.022,102.478
-0.648,-0.313,-2.145,-252.869,222.107,97.778
-0.496,-0.095,-2.455,-223.877,212.219,95.276
-0.420,0.101,-2.585,-189.331,176.941,93.323
-0.337,0.201,-2.398,-156.067,137.390,90.576
-0.417,0.149,-2.386,-129.456,88.989,85.449
-1.348,0.540,-2.641,-120.544,49.866,79.651
-0.398,0.208,-2.109,-101.318,82.642,58.228
-0.525,0.341,-2.045,-78.003,64.026,11.108
-0.558,0.286,-2.111,-44.312,52.917,11.841
-0.641,0.265,-2.151,-24.353,73.486,12.390
-0.386,0.549,-1.964,-15.076,106.567,-8.362
-0.430,0.535,-2.007,5.981,107.117,-23.865
-0.256,0.493,-1.896,24.475,104.248,-50.781
-0.084,0.312,-1.775,30.640,89.600,-73.608
0.288,-0.027,-1.583,33.691,68.542,-96.313
0.729,-0.436,-1.340,37.231,37.781,-128.418
0.858,-0.953,-1.158,48.035,7.080,-140.259
0.910,-1.151,-1.090,60.608,-4.517,-100.098
1.008,-0.576,-1.015,51.392,-0.061,-14.160
0.910,0.049,-0.954,24.048,-13.062,59.143
0.596,0.446,-0.911,-6.836,-58.044,83.008
0.372,0.763,-0.770,-42.908,-100.769,70.251
0.196,1.008,-0.626,-68.115,-122.009,45.166
0.165,1.115,-0.517,-67.566,-118.103,18.677
0.208,1.090,-0.438,-42.603,-92.773,-4.517
0.326,0.889,-0.421,-2.563,-54.382,-23.254
0.464,0.611,-0.469,37.354,-14.526,-36.865
0.618,0.291,-0.525,65.247,16.846,-46.082
0.740,-0.057,-0.586,78.735,38.025,-51.514
0.862,-0.326,-0.665,80.200,51.697,-47.668
0.903,-0.436,-0.740,71.716,60.181,-36.194
0.836,-0.428,-0.837,58.472,63.049,-18.982
0.822,-0.272,-0.906,42.847,56.885,4.395
0.746,-0.057,-0.938,28.870,45.471,21.057
0.646,0.134,-0.936,17.456,31.006,29.114
0.559,0.294,-0.921,6.653,16.052,30.518
0.511,0.401,-0.898,-2.441,3.052,27.039
0.491,0.445,-0.877,-7.874,-4.822,20.996
0.497,0.440,-0.867,-9.888,-9.827,15.259
0.519,0.415,-0.857,-8.118,-12.878,11.353
0.539,0.370,-0.853,-3.296,-15.015,8.606
0.547,0.319,-0.830,2.441,-16.113,7.935
0.549,0.289,-0.799,6.531,-15.503,8.850
0.548,0.279,-0.782,8.179,-13.062,10.498
0.546,0.290,-0.775,7.690,-9.766,11.780
0.546,0.318,-0.780,5.737,-6.714,12.146
0.541,0.346,-0.787,4.272,-4.578,11.230
0.535,0.365,-0.794,3.235,-2.808,9.033
0.538,0.360,-0.797,3.052,-1.953,6.348
0.547,0.339,-0.813,3.479,-1.831,3.540
0.551,0.316,-0.810,4.150,-2.563,1.343
0.558,0.288,-0.804,5.249,-3.845,-0.305
0.554,0.275,-0.790,6.531,-5.615,-0.854
0.552,0.254,-0.781,7.507,-6.348,-0.488
0.554,0.246,-0.777,7.568,-7.141,0.366
0.553,0.243,-0.770,6.409,-7.751,0.977
0.552,0.245,-0.750,4.761,-8.118,1.465
0.559,0.247,-0.747,2.625,-7.324,1.831
0.563,0.251,-0.737,0.366,-5.981,1.770
0.567,0.251,-0.736,-1.038,-4.211,1.587
0.575,0.253,-0.739,-1.587,-2.136,1.526
0.578,0.259,-0.747,-1.709,0.061,1.587
0.577,0.258,-0.753,-1.465,2.380,1.282
0.577,0.261,-0.771,-0.793,4.883,1.587
0.579,0.266,-0.792,-0.244,6.409,1.770
0.582,0.272,-0.810,0.061,6.836,2.075
0.584,0.275,-0.824,0.488,6.165,1.892
0.586,0.275,-0.824,0.854,4.517,1.770
0.583,0.268,-0.816,0.488,2.380,1.648
0.578,0.266,-0.810,-0.061,1.160,2.136
0.572,0.271,-0.801,-0.671,0.427,2.625
0.566,0.279,-0.794,-0.916,0.122,2.625
0.566,0.285,-0.791,-0.916,0.305,2.502
0.568,0.300,-0.792,-0.427,0.488,2.014
0.569,0.303,-0.786,0.183,0.366,0.854
0.568,0.301,-0.780,0.488,0.610,0.061
0.568,0.292,-0.780,1.221,0.977,-0.916
0.573,0.279,-0.783,2.014,1.587,-1.526
0.575,0.269,-0.785,2.563,1.953,-1.343
0.575,0.260,-0.788,2.380,2.258,-1.343
0.579,0.254,-0.796,1.892,2.380,-0.977
0.583,0.259,-0.802,1.282,2.625,-0.366
0.583,0.265,-0.804,0.610,2.441,0.244
0.585,0.269,-0.806,0.610,2.136,0.610
0.591,0.271,-0.808,0.977,1.404,0.854
0.596,0.272,-0.803,1.099,0.549,0.732
0.595,0.267,-0.794,1.099,-0.488,0.671
0.593,0.266,-0.783,0.916,-1.465,0.854
0.586,0.267,-0.770,0.671,-2.014,0.916
0.577,0.268,-0.761,0.427,-1.709,0.916
0.574,0.269,-0.758,0.183,-0.427,1.160
0.577,0.275,-0.767,0.305,1.465,1.160
0.580,0.280,-0.774,0.000,2.991,1.404
0.582,0.278,-0.780,-0.244,3.784,1.404
0.585,0.275,-0.785,-0.305,4.089,1.282
0.588,0.269,-0.793,-0.488,4.272,1.526
0.589,0.263,-0.792,-0.549,3.845,1.953
0.587,0.263,-0.790,-0.366,2.808,2.319
0.581,0.266,-0.793,-0.549,1.892,2.563
0.574,0.273,-0.793,-0.122,1.160,2.686
0.566,0.275,-0.789,0.549,0.488,2.319
0.564,0.277,-0.788,0.793,0.549,2.075
0.570,0.280,-0.790,0.854,1.282,1.709
1.572,-0.259,1.220,-72.815,43.457,-4.272
1.631,-0.315,1.324,-97.473,42.725,3.540
1.671,-0.301,1.413,-122.681,41.382,15.137
1.674,-0.305,1.516,-144.165,37.964,27.588
1.604,-0.337,1.632,-164.917,37.231,38.940
1.486,-0.316,1.648,-188.477,39.490,48.462
1.366,-0.307,1.601,-209.900,48.157,53.406
1.239,-0.322,1.472,-225.281,61.035,56.274
1.089,-0.351,1.288,-238.220,78.247,60.059
0.923,-0.441,1.079,-247.437,97.595,65.613
0.761,-0.474,0.844,-255.005,119.080,74.890
0.647,-0.505,0.597,-260.620,140.442,84.717
0.469,-0.518,0.361,-261.597,156.616,92.346
0.304,-0.606,0.088,-258.179,170.349,97.168
-0.051,-0.588,-0.299,-256.042,185.669,101.990
-0.423,-0.500,-0.843,-252.136,208.130,105.286
-0.691,-0.374,-1.487,-234.131,244.019,105.896
-0.771,-0.171,-2.184,-195.923,280.518,107.788
-0.606,0.089,-2.750,-147.461,300.476,110.718
-0.317,0.326,-2.905,-107.788,286.133,114.197
0.035,0.313,-2.621,-82.581,229.431,113.403
-1.982,0.489,-2.614,-79.773,119.690,110.352
0.280,0.397,-1.446,-81.848,134.827,84.656
-0.915,0.444,-1.832,-85.693,79.102,53.711
-0.689,0.470,-1.902,-66.162,60.364,59.937
-0.818,0.584,-1.985,-51.270,90.271,43.274
-0.665,0.757,-2.008,-31.372,121.521,23.376
-0.513,0.788,-2.053,-0.854,139.099,0.061
-0.331,0.559,-2.083,27.893,135.376,-25.757
-0.002,0.198,-1.992,41.199,126.160,-63.477
0.339,-0.216,-1.850,39.917,106.750,-98.999
0.659,-0.506,-1.691,32.898,77.881,-104.919
0.812,-0.439,-1.571,31.860,37.415,-67.810
0.755,-0.050,-1.301,30.090,-17.090,-7.141
0.568,0.352,-0.972,20.020,-78.491,36.011
0.386,0.619,-0.629,1.465,-124.756,44.250
0.236,0.772,-0.338,-17.639,-142.273,32.715
0.127,0.869,-0.146,-26.855,-129.150,18.921
0.121,0.903,-0.087,-20.935,-91.064,6.348
0.193,0.863,-0.143,-3.357,-39.795,-6.714
0.337,0.741,-0.287,18.555,9.460,-20.081
0.506,0.582,-0.444,35.645,45.166,-31.738
0.672,0.349,-0.590,42.297,64.270,-42.725
0.776,0.110,-0.726,40.344,70.007,-47.974
0.834,-0.055,-0.829,33.081,68.359,-44.006
0.864,-0.148,-0.906,26.367,61.707,-32.532
0.824,-0.135,-0.957,23.437,50.598,-14.587
0.731,-0.025,-0.977,22.766,37.292,5.615
0.618,0.151,-0.966,21.423,24.109,21.729
0.500,0.347,-0.940,18.311,12.695,30.090
0.407,0.516,-0.911,12.817,2.869,30.518
0.353,0.629,-0.873,5.554,-4.883,23.132
0.358,0.672,-0.844,-0.916,-10.681,11.963
0.386,0.658,-0.824,-4.028,-13.306,1.465
0.413,0.570,-0.800,-3.418,-13.672,-6.897
0.453,0.475,-0.770,-0.916,-11.169,-11.169
0.500,0.400,-0.747,1.709,-6.165,-10.559
0.550,0.357,-0.742,3.479,-1.404,-7.385
0.576,0.342,-0.749,4.150,2.258,-3.235
0.569,0.341,-0.746,3.601,5.127,0.793
0.539,0.361,-0.746,2.197,7.263,4.700
0.511,0.399,-0.752,0.488,10.132,7.141
0.484,0.442,-0.766,-0.854,13.184,6.714
0.451,0.467,-0.788,-0.549,15.625,3.662
0.440,0.470,-0.799,1.465,17.578,-0.793
0.444,0.443,-0.803,4.517,18.433,-4.456
0.458,0.409,-0.815,6.409,18.494,-7.019
0.483,0.381,-0.833,6.409,17.151,-7.935
0.513,0.346,-0.849,5.188,13.550,-7.751
0.529,0.323,-0.853,4.272,8.118,-5.920
0.540,0.314,-0.845,3.479,2.380,-2.625
0.542,0.324,-0.824,2.808,-1.709,0.488
0.534,0.349,-0.802,2.441,-3.967,2.625
0.523,0.377,-0.772,2.258,-4.578,3.357
0.510,0.394,-0.742,2.136,-3.052,3.296
0.498,0.400,-0.727,2.625,0.366,2.808
0.481,0.408,-0.731,3.601,5.493,1.770
0.465,0.419,-0.754,4.944,11.169,0.854
0.451,0.422,-0.781,6.531,15.686,-0.793
0.440,0.417,-0.805,8.240,18.677,-2.136
0.467,0.408,-0.815,9.460,21.301,-3.174
0.465,0.414,-0.839,10.254,21.118,-4.333
0.473,0.408,-0.843,9.949,17.029,-4.456
0.487,0.399,-0.829,9.399,13.916,-4.517
0.487,0.387,-0.814,8.789,10.742,-4.395
0.487,0.385,-0.798,8.179,8.911,-3.479
0.491,0.390,-0.782,7.080,8.728,-2.563
0.486,0.399,-0.782,5.981,9.277,-2.380
0.479,0.405,-0.781,5.249,9.949,-2.502
0.474,0.411,-0.788,4.333,10.559,-2.869
0.479,0.415,-0.806,4.272,10.681,-3.357
0.480,0.414,-0.825,4.944,9.888,-3.357
0.481,0.414,-0.827,5.249,7.812,-3.113
0.480,0.402,-0.829,5.859,5.127,-2.625
0.485,0.399,-0.823,5.920,2.563,-2.258
0.484,0.398,-0.808,5.188,1.099,-1.465
0.483,0.395,-0.788,3.967,0.183,-0.793
0.482,0.392,-0.774,2.258,0.061,-0.122
0.476,0.399,-0.764,0.183,0.427,0.061
0.472,0.405,-0.757,-1.282,1.892,-0.244
0.470,0.406,-0.761,-1.343,4.028,-0.916
0.465,0.401,-0.775,-0.244,6.592,-1.526
0.488,0.397,-0.788,1.709,9.216,-1.648
0.482,0.386,-0.804,3.052,9.216,-0.854
0.486,0.383,-0.814,4.028,9.460,0.183
0.490,0.384,-0.821,3.906,9.338,1.160
0.484,0.391,-0.831,3.296,8.057,2.075
0.481,0.400,-0.832,2.625,6.531,2.197
0.472,0.406,-0.821,2.075,4.822,1.953
0.459,0.410,-0.813,2.502,3.845,2.075
0.436,0.411,-0.809,2.747,3.601,1.953
0.446,0.411,-0.794,2.869,4.578,1.648
0.438,0.409,-0.800,2.808,4.395,0.854
0.439,0.406,-0.798,2.563,4.333,0.305
0.453,0.404,-0.789,2.686,5.432,0.183
0.460,0.402,-0.797,2.991,6.470,0.305
0.473,0.394,-0.803,2.869,7.324,-0.122
0.478,0.388,-0.807,2.014,8.118,0.061
0.482,0.381,-0.814,1.160,8.362,0.305
1.641,-0.280,0.893,-54.443,31.555,31.250
1.692,-0.333,1.024,-66.711,35.461,37.354
1.682,-0.402,1.122,-84.595,38.330,45.532
1.634,-0.401,1.169,-106.506,41.809,56.091
1.548,-0.372,1.149,-129.456,47.852,68.542
1.467,-0.345,1.102,-151.245,55.786,78.369
1.334,-0.314,1.003,-170.349,64.148,85.083
1.250,-0.252,0.906,-185.425,73.242,88.135
1.187,-0.244,0.818,-194.214,83.740,88.135
1.137,-0.211,0.719,-197.571,94.482,85.693
1.107,-0.247,0.649,-197.205,105.042,84.595
1.097,-0.275,0.582,-196.960,114.807,89.478
0.997,-0.316,0.514,-199.158,121.765,100.464
0.833,-0.355,0.438,-203.796,127.869,111.511
0.600,-0.390,0.260,-208.679,133.850,121.277
0.329,-0.405,0.002,-214.966,140.503,125.671
0.084,-0.409,-0.245,-220.825,151.672,122.131
-0.042,-0.432,-0.509,-220.154,164.001,111.084
-0.128,-0.463,-0.736,-213.135,166.931,101.685
-0.328,-0.454,-0.961,-196.838,161.011,99.976
-0.696,-0.299,-1.313,-176.697,152.893,101.563
-1.005,-0.049,-1.735,-156.616,153.870,98.999
-1.124,0.261,-2.154,-132.446,170.898,90.881
-1.684,0.509,-2.399,-102.417,197.571,78.735
-0.657,0.309,-2.274,-47.546,302.124,69.031
-0.753,0.708,-2.379,3.662,335.449,14.038
-0.833,0.564,-2.412,29.724,249.756,14.343
-0.457,0.326,-2.118,43.762,219.421,2.502
-0.482,0.131,-2.091,43.152,161.377,-2.075
-0.367,0.048,-1.929,32.349,120.728,-3.845
-0.317,0.048,-1.777,18.616,90.332,-3.235
-0.356,0.027,-1.743,6.409,63.538,-6.348
-0.190,-0.042,-1.709,-2.930,56.030,-25.085
0.116,-0.093,-1.646,-6.042,63.354,-51.147
0.339,-0.096,-1.569,1.648,65.613,-62.561
0.523,0.060,-1.455,18.372,54.504,-54.626
0.625,0.302,-1.256,33.569,26.367,-33.691
0.597,0.462,-0.984,40.222,-11.353,-13.306
0.548,0.580,-0.761,36.133,-46.448,-1.465
0.447,0.600,-0.533,24.414,-68.420,0.549
0.359,0.598,-0.379,13.000,-72.266,-3.479
0.324,0.578,-0.305,6.531,-57.251,-9.216
0.359,0.541,-0.329,5.798,-27.222,-15.503
0.438,0.465,-0.429,8.789,5.615,-22.095
0.523,0.357,-0.552,13.611,32.959,-28.137
0.586,0.210,-0.684,18.372,50.598,-32.654
0.672,0.076,-0.792,21.790,60.852,-33.142
0.713,-0.022,-0.895,23.621,63.049,-28.198
0.709,-0.078,-0.965,24.963,58.594,-18.250
0.673,-0.087,-0.999,26.367,50.781,-5.737
0.616,-0.036,-1.018,26.917,41.321,6.287
0.568,0.092,-1.016,25.085,30.640,16.846
0.505,0.251,-0.987,20.447,17.944,22.217
0.432,0.391,-0.926,13.794,4.639,21.973
0.373,0.500,-0.881,6.836,-4.395,19.104
0.342,0.564,-0.847,1.770,-7.385,14.771
0.336,0.569,-0.833,0.061,-5.493,8.057
0.347,0.542,-0.833,0.488,-1.038,0.916
0.377,0.484,-0.846,3.479,6.042,-3.662
0.417,0.408,-0.867,8.179,13.000,-5.371
0.444,0.331,-0.887,12.817,17.700,-3.357
0.465,0.293,-0.898,14.954,19.653,0.977
0.474,0.298,-0.901,14.282,19.653,5.493
0.454,0.340,-0.912,12.146,16.907,8.118
0.432,0.377,-0.904,9.338,11.780,6.836
0.451,0.390,-0.894,6.165,4.883,2.625
0.423,0.413,-0.848,2.625,-3.235,-0.549
0.407,0.435,-0.817,-0.366,-8.301,-2.258
0.383,0.450,-0.784,-1.648,-10.010,-4.395
0.367,0.433,-0.763,-1.709,-8.911,-7.629
0.370,0.393,-0.752,-0.488,-4.639,-10.254
0.402,0.338,-0.752,1.099,1.526,-11.230
0.413,0.291,-0.782,1.648,6.592,-11.047
0.464,0.250,-0.805,1.343,11.475,-9.766
0.487,0.233,-0.833,0.427,13.367,-6.348
0.489,0.239,-0.855,-0.732,12.878,-2.747
0.487,0.268,-0.878,-1.831,12.085,-0.916
0.498,0.304,-0.896,-1.648,10.681,-1.404
0.487,0.317,-0.892,-0.854,7.996,-2.625
0.462,0.319,-0.881,1.221,6.104,-2.869
0.450,0.328,-0.870,4.211,5.920,-2.136
0.426,0.321,-0.865,7.019,6.348,-0.793
0.409,0.314,-0.860,8.667,7.263,0.671
0.409,0.314,-0.862,8.545,8.362,2.441
0.401,0.322,-0.875,6.470,8.240,3.479
0.402,0.332,-0.886,3.418,7.446,3.540
0.406,0.345,-0.904,0.427,6.409,2.991
0.424,0.371,-0.919,-1.770,4.700,1.770
0.438,0.394,-0.928,-2.441,1.221,-0.122
0.450,0.402,-0.922,-1.526,-2.747,-2.319
0.457,0.399,-0.901,0.549,-6.714,-4.517
0.456,0.381,-0.876,3.662,-9.277,-6.104
0.447,0.357,-0.852,6.958,-10.254,-6.531
0.433,0.340,-0.830,9.094,-9.155,-5.615
0.419,0.318,-0.802,10.132,-6.775,-3.967
0.407,0.314,-0.800,10.315,-4.211,-2.136
0.407,0.321,-0.813,9.216,-1.343,-0.488
0.414,0.331,-0.832,6.958,0.854,0.305
0.426,0.348,-0.852,4.700,0.916,-0.366
0.445,0.354,-0.859,2.380,-0.427,-1.831
0.459,0.355,-0.851,0.488,-1.953,-2.747
0.469,0.360,-0.839,-0.305,-2.441,-3.479
0.467,0.351,-0.829,-0.061,-2.686,-4.944
