aX,aY,aZ,gX,gY,gZ
0.597,-0.998,1.204,14.038,-109.375,-20.935
0.791,-1.314,1.990,-57.434,-91.431,-10.864
0.740,-1.033,1.911,-175.903,-53.223,9.705
0.606,-0.813,1.649,-224.670,-10.315,20.752
0.628,-0.759,1.420,-162.720,31.982,19.714
0.624,-0.642,0.996,-71.777,59.143,17.090
0.624,-0.547,0.592,5.737,65.002,17.822
0.684,-0.439,0.319,54.749,56.274,16.357
0.701,-0.379,0.180,78.430,37.415,10.193
0.711,-0.346,0.096,84.656,20.874,-1.038
0.788,-0.338,0.145,84.351,22.400,-15.381
0.911,-0.298,0.166,88.013,30.029,-21.606
0.883,-0.279,-0.034,84.717,25.085,-18.250
0.791,-0.296,-0.269,66.101,15.869,-13.123
0.854,-0.308,-0.265,31.982,18.127,-10.071
0.866,-0.314,-0.192,-10.559,12.878,-3.845
0.856,-0.353,-0.063,-47.791,-0.427,3.418
0.898,-0.395,0.202,-76.355,-17.212,6.348
0.941,-0.432,0.414,-97.656,-31.433,7.141
0.955,-0.441,0.588,-101.074,-37.231,7.324
0.934,-0.404,0.695,-85.876,-35.522,6.104
0.910,-0.363,0.726,-54.688,-27.710,2.747
0.891,-0.308,0.670,-15.564,-15.625,-1.282
0.863,-0.293,0.562,19.287,-4.028,-5.737
0.857,-0.301,0.464,43.274,4.395,-10.132
0.849,-0.336,0.362,55.542,8.789,-12.268
0.851,-0.391,0.219,55.237,9.766,-11.597
0.879,-0.418,0.173,42.847,10.254,-10.498
0.891,-0.450,0.156,26.978,6.836,-6.653
0.903,-0.479,0.155,13.367,2.014,-2.930
0.912,-0.490,0.187,2.991,-1.526,0.122
0.915,-0.483,0.234,-3.235,-3.967,3.662
0.910,-0.449,0.282,-5.798,-5.127,5.981
0.902,-0.419,0.325,-7.874,-4.700,6.409
0.896,-0.402,0.340,-9.766,-3.601,6.226
0.874,-0.389,0.346,-10.864,-2.014,6.775
0.867,-0.366,0.353,-9.583,-0.427,6.958
0.855,-0.359,0.336,-6.165,0.854,6.775
0.850,-0.362,0.329,-2.991,0.793,5.920
0.855,-0.374,0.335,-1.587,0.183,4.639
0.865,-0.387,0.338,0.916,-0.671,4.517
0.878,-0.395,0.337,4.089,-0.671,4.089
0.883,-0.402,0.334,8.545,0.977,3.113
0.871,-0.389,0.309,12.207,3.174,2.625
0.869,-0.381,0.286,14.587,4.761,1.831
0.857,-0.363,0.266,14.893,5.676,0.732
0.850,-0.373,0.242,14.099,5.859,-0.244
0.836,-0.384,0.221,10.254,5.066,-0.732
0.839,-0.392,0.224,3.906,3.052,-0.244
0.841,-0.399,0.236,-1.648,0.732,0.793
0.852,-0.412,0.275,-5.249,-1.648,1.099
0.867,-0.422,0.303,-7.019,-2.197,0.671
0.878,-0.422,0.330,-6.409,-1.953,1.160
0.884,-0.417,0.345,-4.028,-0.916,0.916
0.884,-0.413,0.342,-0.244,0.488,0.000
0.875,-0.400,0.330,3.845,1.709,-0.732
0.865,-0.394,0.312,5.676,2.380,-1.709
0.846,-0.403,0.291,4.272,2.197,-2.869
0.840,-0.420,0.284,2.197,0.610,-2.991
0.842,-0.421,0.308,-0.854,-1.648,-2.686
0.851,-0.436,0.309,-2.747,-2.319,-2.502
0.860,-0.440,0.315,-2.930,-2.380,-1.953
0.873,-0.445,0.323,-1.099,-2.319,-1.465
0.874,-0.445,0.324,1.099,-1.343,-1.404
0.876,-0.444,0.318,4.944,0.305,-0.671
0.876,-0.426,0.298,8.789,1.404,-0.427
0.870,-0.403,0.294,10.376,1.892,-0.488
0.871,-0.398,0.288,10.132,1.648,-0.671
0.868,-0.414,0.275,8.484,0.916,-0.671
0.870,-0.427,0.271,4.272,-0.427,-0.305
0.876,-0.441,0.275,0.549,-1.831,1.282
0.886,-0.433,0.284,-1.892,-2.136,2.258
0.889,-0.416,0.292,-3.418,-2.319,2.319
0.881,-0.413,0.308,-5.005,-2.625,1.709
0.883,-0.410,0.316,-5.920,-2.930,0.488
0.865,-0.407,0.315,-6.409,-2.930,-0.488
0.857,-0.406,0.308,-4.883,-2.502,-0.122
0.850,-0.398,0.310,-3.967,-1.282,-0.061
0.169,-1.104,2.056,-195.435,-136.353,15.686
0.135,-0.613,2.134,-363.708,-135.498,17.822
0.075,-0.409,2.161,-373.047,-101.685,7.507
0.043,-0.268,2.043,-291.504,-63.538,-3.601
0.143,-0.239,1.609,-172.485,-13.611,-2.563
0.159,-0.284,0.966,-55.542,25.635,1.221
0.242,-0.326,0.583,21.240,36.804,-0.610
0.400,-0.357,0.407,60.669,21.362,-5.432
0.487,-0.310,0.318,73.975,2.808,-11.047
0.666,-0.405,0.211,75.195,-1.343,-13.123
0.794,-0.435,0.073,66.895,11.475,-12.024
0.824,-0.418,-0.104,37.781,24.170,-3.296
0.892,-0.310,-0.077,-10.498,26.550,4.700
0.873,-0.185,0.131,-56.030,22.461,8.118
0.785,-0.097,0.717,-74.097,2.808,5.859
0.836,-0.096,1.087,-48.645,-20.630,-1.160
0.841,-0.131,0.961,-5.249,-17.578,-6.409
0.869,-0.141,0.708,19.470,-4.028,-8.972
0.853,-0.122,0.456,26.611,-2.380,-9.155
0.859,-0.114,0.292,25.513,-6.409,-10.437
0.913,-0.143,0.234,16.663,-8.362,-13.367
0.915,-0.176,0.249,4.150,-6.714,-15.198
0.896,-0.220,0.291,-3.784,-3.540,-14.648
0.877,-0.282,0.429,-4.761,-1.099,-11.902
0.853,-0.306,0.604,0.122,0.854,-6.531
0.840,-0.307,0.721,5.737,3.723,-1.953
0.837,-0.321,0.687,11.597,9.094,0.427
0.830,-0.316,0.599,15.869,13.184,3.540
0.846,-0.294,0.515,15.686,12.390,5.981
0.865,-0.268,0.463,13.977,8.545,6.958
0.888,-0.244,0.455,10.010,4.395,5.859
0.902,-0.262,0.443,4.883,2.075,3.662
0.899,-0.288,0.470,1.221,0.549,2.930
0.891,-0.280,0.484,0.977,0.427,5.188
0.881,-0.261,0.493,3.662,2.014,7.874
0.859,-0.231,0.501,5.249,4.944,10.193
0.830,-0.215,0.490,4.944,8.179,11.902
0.809,-0.200,0.453,3.601,9.827,13.123
0.795,-0.193,0.467,1.465,8.057,12.573
0.794,-0.213,0.490,0.549,5.615,10.803
0.811,-0.233,0.510,-0.610,4.761,8.423
0.827,-0.242,0.509,-1.648,3.967,6.531
0.834,-0.235,0.502,-1.892,2.747,5.554
0.844,-0.231,0.484,-1.587,2.014,4.822
0.845,-0.233,0.465,-2.502,2.258,3.906
0.838,-0.234,0.449,-2.197,3.296,4.395
0.839,-0.247,0.442,-1.282,3.906,5.188
0.843,-0.243,0.463,-0.671,4.089,6.470
0.844,-0.223,0.473,0.244,4.639,7.629
0.844,-0.212,0.485,1.526,5.615,7.019
0.840,-0.224,0.490,2.075,7.141,5.310
0.835,-0.227,0.483,2.075,7.812,4.578
0.829,-0.230,0.464,2.136,7.324,3.845
0.839,-0.246,0.439,2.136,6.409,1.892
0.846,-0.255,0.432,2.136,4.944,0.977
0.843,-0.244,0.455,2.014,2.869,1.526
0.837,-0.244,0.467,1.892,1.770,1.709
0.840,-0.246,0.484,2.014,1.587,1.892
0.839,-0.238,0.487,1.892,1.892,2.808
0.833,-0.232,0.475,3.052,2.686,2.930
0.846,-0.237,0.470,2.930,3.113,1.831
0.854,-0.250,0.471,2.563,2.563,0.916
0.856,-0.263,0.458,2.563,1.587,0.732
0.853,-0.259,0.473,2.441,0.000,1.282
0.852,-0.255,0.485,2.075,-0.732,1.709
0.843,-0.245,0.481,2.563,-0.122,2.136
0.847,-0.240,0.479,2.136,0.244,2.136
0.856,-0.234,0.482,1.221,0.549,2.075
0.854,-0.233,0.476,-0.305,0.854,1.892
0.847,-0.230,0.483,-1.282,0.244,2.136
0.848,-0.228,0.487,-1.892,0.183,1.709
0.840,-0.233,0.479,-1.343,0.488,1.282
0.838,-0.242,0.462,-0.610,1.221,1.221
0.838,-0.251,0.455,-0.671,1.526,1.221
0.846,-0.246,0.459,-1.709,1.160,0.977
0.856,-0.241,0.466,-1.221,0.793,1.526
0.858,-0.250,0.471,-0.854,0.916,1.953
0.860,-0.239,0.477,-1.099,1.160,2.686
0.853,-0.221,0.470,-0.916,1.648,3.845
0.840,-0.207,0.468,-1.404,1.709,3.967
0.831,-0.208,0.451,-2.197,1.221,2.808
0.832,-0.220,0.453,-3.357,-0.122,1.770
0.843,-0.224,0.473,-4.883,-0.977,0.793
0.853,-0.220,0.483,-4.517,-0.854,0.793
0.860,-0.225,0.484,-2.441,0.793,0.977
0.864,-0.232,0.472,-0.610,3.113,1.160
0.862,-0.232,0.460,-0.366,4.639,1.099
0.852,-0.231,0.450,0.122,4.639,1.709
0.855,-0.240,0.453,0.793,3.784,2.197
0.850,-0.242,0.462,1.038,3.174,3.113
0.847,-0.233,0.464,0.854,3.235,3.967
0.849,-0.226,0.455,1.099,3.052,4.211
0.854,-0.219,0.459,1.160,2.075,3.540
0.857,-0.211,0.467,1.526,1.526,3.235
0.856,-0.215,0.463,1.709,1.160,2.380
0.851,-0.216,0.457,1.709,0.732,1.709
0.848,-0.227,0.460,1.160,0.549,1.221
0.844,-0.231,0.469,-0.122,0.244,1.038
0.840,-0.231,0.471,-1.587,0.183,0.977
0.845,-0.238,0.469,-1.343,0.488,1.770
0.849,-0.237,0.467,-2.014,1.038,2.625
0.851,-0.230,0.465,-2.075,1.343,3.357
0.852,-0.222,0.464,-1.648,1.282,3.662
0.854,-0.214,0.467,-1.404,1.160,3.479
0.846,-0.201,0.471,-1.038,1.099,2.686
0.844,-0.202,0.471,-0.610,1.343,1.465
0.841,-0.218,0.473,-0.977,1.831,0.061
0.838,-0.225,0.471,-1.160,2.441,-0.122
0.839,-0.231,0.465,-0.122,3.235,0.671
0.845,-0.235,0.458,1.221,3.784,1.221
0.857,-0.238,0.453,0.244,4.211,1.160
0.860,-0.240,0.453,-0.977,3.296,1.648
0.867,-0.232,0.460,-1.953,2.380,2.197
0.864,-0.212,0.474,-2.686,1.709,2.380
0.859,-0.203,0.476,-2.319,1.770,1.953
0.854,-0.192,0.470,-1.404,1.953,1.221
0.853,-0.190,0.461,-1.160,2.380,0.061
0.851,-0.199,0.453,-0.549,2.319,-0.305
0.853,-0.211,0.457,-0.488,1.831,-0.610
0.853,-1.464,0.774,-45.593,-41.321,-59.265
0.672,-1.528,1.020,-49.194,-44.678,-58.411
0.488,-1.558,1.255,-41.931,-42.297,-49.377
0.368,-1.521,1.453,-25.513,-32.776,-29.663
0.323,-1.423,1.597,-2.991,-18.555,-2.441
0.326,-1.279,1.697,27.344,-2.747,27.344
0.359,-1.104,1.760,62.805,9.583,56.580
0.403,-0.935,1.808,94.727,16.235,81.421
0.393,-0.723,1.859,115.784,21.484,100.403
0.344,-0.421,1.895,125.305,31.311,116.394
0.316,-0.035,1.884,129.028,49.561,132.996
0.312,0.406,1.762,133.545,77.576,150.391
0.361,0.870,1.518,142.029,115.723,165.771
0.461,1.316,1.176,153.931,159.729,174.866
0.590,1.712,0.797,167.603,199.768,174.072
0.698,1.984,0.432,182.800,227.295,162.842
0.786,2.125,0.114,192.688,239.258,143.494
0.817,2.125,-0.147,194.946,238.770,119.385
0.794,2.041,-0.353,190.308,229.614,96.619
0.740,1.972,-0.540,179.871,217.529,79.773
0.726,1.904,-0.738,167.969,209.167,69.580
0.781,1.824,-0.948,155.701,204.041,63.110
0.859,1.704,-1.162,144.165,198.120,55.664
0.940,1.538,-1.313,132.385,185.425,46.204
0.998,1.347,-1.379,121.826,161.743,35.706
1.028,1.142,-1.355,114.136,127.686,24.353
1.001,0.952,-1.243,109.070,88.867,12.268
0.915,0.777,-1.077,103.699,51.880,0.122
0.791,0.617,-0.869,94.788,25.269,-10.437
0.675,0.471,-0.689,83.984,13.123,-16.846
0.619,0.357,-0.556,75.134,13.000,-17.090
0.621,0.269,-0.480,68.726,19.409,-12.817
0.675,0.204,-0.450,66.589,25.940,-5.859
0.768,0.176,-0.439,66.223,29.053,2.258
0.840,0.192,-0.431,64.087,29.419,9.583
0.903,0.225,-0.411,58.655,27.771,13.489
0.956,0.267,-0.392,51.147,25.146,14.221
0.989,0.296,-0.367,41.931,21.423,10.986
0.998,0.306,-0.330,34.241,15.747,4.517
1.000,0.299,-0.286,30.334,9.216,-1.526
1.000,0.277,-0.262,31.738,2.625,-5.310
1.001,0.240,-0.238,36.865,-1.953,-7.812
1.004,0.213,-0.214,42.664,-3.723,-7.935
1.004,0.206,-0.216,46.021,-2.991,-6.775
0.992,0.189,-0.232,45.410,-0.366,-5.859
0.962,0.171,-0.248,40.161,2.808,-5.127
0.915,0.156,-0.263,30.823,5.493,-4.456
0.876,0.147,-0.260,19.653,7.751,-3.418
0.859,0.150,-0.252,9.705,10.010,-1.221
0.867,0.166,-0.247,3.235,12.695,1.526
0.891,0.188,-0.255,1.404,14.282,4.395
0.927,0.211,-0.275,3.906,13.916,6.714
0.960,0.221,-0.301,8.484,11.719,7.996
0.983,0.233,-0.322,11.597,7.996,7.812
0.983,0.248,-0.322,12.634,3.906,7.446
0.999,0.261,-0.308,11.658,0.427,6.409
1.007,0.280,-0.286,9.521,-2.075,4.944
1.013,0.290,-0.259,6.592,-4.272,2.563
1.008,0.289,-0.229,3.662,-5.432,-0.061
0.996,0.295,-0.202,1.221,-5.005,-2.136
0.974,0.304,-0.180,0.000,-3.174,-3.113
0.962,0.305,-0.182,-0.427,-0.122,-3.174
0.969,0.297,-0.199,-0.244,4.272,-2.930
0.997,0.282,-0.218,1.038,7.385,-2.380
1.012,0.265,-0.234,2.991,7.263,-2.197
1.021,0.234,-0.246,5.432,5.676,-2.991
1.016,0.205,-0.252,7.263,3.357,-4.089
0.994,0.184,-0.248,7.019,1.038,-4.883
0.961,0.174,-0.234,4.944,-1.282,-5.310
0.930,0.177,-0.217,0.977,-2.014,-5.127
0.905,0.193,-0.195,-3.967,-0.305,-5.005
0.902,0.212,-0.178,-7.874,2.075,-3.906
0.923,0.224,-0.173,-8.484,4.028,-1.526
0.952,0.233,-0.182,-6.775,5.493,0.427
0.975,0.238,-0.199,-4.333,6.409,1.404
0.988,0.235,-0.218,-2.441,6.165,1.343
0.987,0.235,-0.226,-1.648,5.127,0.793
0.976,0.236,-0.230,-1.282,3.723,-0.366
0.965,0.239,-0.230,-0.916,2.197,-1.404
0.948,0.235,-0.227,-0.671,0.549,-2.563
0.946,0.224,-0.228,-0.427,-1.160,-2.869
0.955,0.213,-0.223,-0.366,-2.319,-2.808
0.965,0.219,-0.218,-0.183,-2.808,-2.441
0.969,0.224,-0.212,-0.610,-2.747,-2.502
0.973,0.232,-0.202,-0.916,-2.319,-1.892
0.976,0.240,-0.194,-2.563,-0.488,-1.221
0.981,0.251,-0.190,-4.150,1.831,-1.099
0.982,0.251,-0.189,-4.211,3.357,-1.282
0.979,0.240,-0.192,-2.747,3.052,-1.709
0.970,0.227,-0.198,-0.916,1.709,-2.197
0.964,0.215,-0.207,1.221,0.427,-2.136
0.963,0.206,-0.222,2.258,-0.488,-2.258
0.962,0.198,-0.228,1.892,-1.038,-2.319
0.957,0.201,-0.230,0.793,-1.465,-2.136
0.953,0.207,-0.229,-0.549,-1.770,-1.587
0.948,0.210,-0.229,-2.502,-1.526,-1.099
0.953,0.208,-0.229,-3.479,-1.038,-0.305
0.961,0.201,-0.229,-3.479,-0.854,0.610
0.974,0.194,-0.229,-3.479,-1.038,1.221
0.980,0.194,-0.225,-3.296,-1.526,1.709
0.988,0.201,-0.216,-3.418,-2.380,2.014
0.990,0.217,-0.203,-4.578,-2.686,1.587
0.982,0.234,-0.191,-5.371,-2.380,0.977
0.975,0.249,-0.184,-6.287,-1.648,0.427
0.972,0.266,-0.184,-6.775,-0.183,-0.183
0.975,0.266,-0.189,-5.981,0.488,-0.610
0.984,0.255,-0.198,-4.700,0.122,-0.977
0.993,0.235,-0.209,-3.174,-0.427,-1.648
0.997,0.217,-0.222,-1.038,-1.526,-1.831
0.990,0.201,-0.229,0.061,-2.380,-2.197
0.982,0.190,-0.229,-0.366,-3.235,-2.380
0.969,0.197,-0.222,-1.831,-3.601,-2.319
0.957,0.203,-0.218,-3.540,-3.418,-2.197
0.943,0.203,-0.216,-5.127,-2.686,-2.319
0.945,0.196,-0.219,-5.493,-2.319,-1.709
0.953,0.182,-0.218,-6.042,-2.075,-0.854
0.969,0.176,-0.216,-6.226,-2.136,0.244
0.997,0.177,-0.203,-6.775,-2.319,1.587
1.014,0.198,-0.183,-7.629,-2.563,2.075
1.335,-0.650,0.827,80.872,-6.897,-38.818
1.207,-0.883,1.058,103.882,-21.423,-58.228
1.020,-1.150,1.327,124.695,-28.748,-76.782
0.836,-1.489,1.682,142.639,-23.987,-88.074
0.681,-1.807,2.065,163.574,-5.249,-87.952
0.643,-2.042,2.409,200.745,21.912,-77.271
0.675,-2.174,2.568,264.038,39.551,-60.425
0.691,-2.237,2.466,352.356,34.912,-44.678
0.555,-2.269,2.153,439.331,13.916,-34.851
0.219,-2.231,1.752,500.549,-4.944,-26.123
-0.201,-2.043,1.325,529.785,-12.878,-4.395
-0.497,-1.669,0.900,527.710,-6.042,42.725
-0.610,-1.037,0.458,499.023,14.465,107.666
-0.536,-0.196,0.134,442.871,42.908,176.331
-0.266,0.781,-0.005,357.178,76.355,233.459
0.044,1.808,-0.067,264.893,109.619,262.634
0.447,2.685,-0.089,204.712,134.766,263.550
0.952,3.294,-0.150,189.575,138.794,245.117
1.372,3.534,-0.286,207.642,112.305,207.947
1.551,3.423,-0.443,236.511,63.110,153.076
1.542,3.044,-0.541,252.686,8.545,94.421
1.348,2.521,-0.551,244.995,-33.875,43.213
1.055,1.998,-0.448,212.952,-57.495,9.460
0.744,1.623,-0.279,157.593,-61.401,-2.625
0.582,1.445,-0.186,99.731,-39.551,9.644
0.627,1.418,-0.335,54.016,-0.061,38.635
0.933,1.326,-0.424,18.982,45.837,66.101
1.180,1.411,-0.722,-7.568,69.336,73.914
1.344,1.345,-0.729,-20.874,60.608,71.533
1.408,1.254,-0.693,-13.489,31.067,53.223
1.354,1.112,-0.589,0.854,-1.709,23.132
1.213,0.865,-0.492,13.733,-31.006,-3.540
1.097,0.620,-0.354,15.076,-48.340,-21.729
1.050,0.379,-0.053,2.747,-57.068,-29.480
1.000,0.164,0.224,-15.625,-62.622,-31.616
0.876,0.020,0.459,-30.273,-53.223,-33.020
0.835,-0.110,0.516,-30.396,-24.048,-26.794
0.892,-0.190,0.381,-13.306,8.118,-14.343
0.966,-0.217,0.175,5.981,25.818,-1.221
0.995,-0.198,-0.033,16.663,28.259,8.118
1.010,-0.149,-0.214,15.076,24.048,10.132
0.965,-0.094,-0.295,2.380,18.494,5.981
0.884,-0.026,-0.304,-13.184,14.282,0.366
0.828,0.048,-0.280,-22.949,9.949,-1.709
0.816,0.109,-0.271,-20.569,2.747,-0.610
0.839,0.124,-0.283,-7.812,-7.080,1.770
0.876,0.115,-0.300,4.944,-16.235,3.845
0.907,0.105,-0.300,12.268,-21.118,5.920
0.940,0.116,-0.256,12.695,-20.630,9.033
0.994,0.151,-0.192,7.690,-17.151,13.306
1.046,0.199,-0.123,1.099,-12.695,16.968
1.100,0.246,-0.059,-4.333,-7.751,18.433
1.147,0.275,-0.016,-7.324,-3.845,16.113
1.173,0.269,0.016,-6.714,-1.892,10.498
1.174,0.254,0.041,-3.174,-1.221,3.540
1.137,0.219,0.045,3.906,-1.587,-1.892
1.080,0.168,0.023,12.756,-1.465,-5.127
1.026,0.141,-0.024,20.325,-0.305,-6.836
0.985,0.118,-0.090,25.085,2.136,-5.432
0.948,0.112,-0.159,25.330,5.249,-2.686
0.924,0.117,-0.221,20.752,8.972,0.977
0.924,0.131,-0.262,13.672,11.597,5.676
0.943,0.152,-0.281,6.653,12.146,9.338
0.975,0.166,-0.278,1.038,10.437,11.719
0.999,0.186,-0.261,-2.869,7.324,12.268
1.004,0.201,-0.220,-5.310,3.357,10.742
0.978,0.210,-0.153,-6.226,-0.244,7.874
0.950,0.211,-0.098,-5.859,-0.793,5.615
0.938,0.203,-0.071,-3.906,1.892,4.761
0.933,0.214,-0.082,-0.732,4.822,5.493
0.958,0.200,-0.108,3.113,6.836,6.592
0.989,0.192,-0.147,6.409,7.141,7.202
1.021,0.175,-0.192,7.751,6.653,7.019
1.039,0.159,-0.218,6.409,5.676,5.859
1.034,0.154,-0.220,2.625,3.723,4.517
1.017,0.168,-0.195,-1.282,1.038,3.235
0.997,0.180,-0.160,-3.723,-1.526,2.075
0.976,0.177,-0.134,-3.357,-3.662,0.732
0.963,0.166,-0.119,-0.793,-6.348,0.061
0.958,0.156,-0.110,1.709,-7.751,0.122
0.971,0.153,-0.105,2.747,-6.653,1.099
1.009,0.159,-0.111,3.174,-3.967,2.991
1.055,0.179,-0.129,3.052,-1.160,4.211
1.073,0.196,-0.142,2.014,0.732,2.930
1.063,0.204,-0.143,0.671,0.977,0.610
1.044,0.209,-0.142,-0.244,0.122,-1.648
1.019,0.209,-0.138,-0.488,-1.221,-3.906
0.987,0.202,-0.134,0.366,-3.113,-5.615
0.959,0.184,-0.138,1.770,-5.066,-6.653
0.952,0.156,-0.142,2.930,-6.714,-6.775
0.954,0.130,-0.132,3.235,-7.568,-5.615
0.955,0.115,-0.110,2.625,-6.409,-3.723
0.953,0.116,-0.087,0.305,-2.441,-1.587
0.967,0.127,-0.075,-2.563,3.601,1.587
0.983,0.144,-0.076,-3.967,9.460,4.395
0.989,0.160,-0.094,-3.174,12.451,5.249
0.990,0.166,-0.122,-0.305,12.390,4.822
0.987,0.160,-0.156,3.174,9.583,3.662
0.991,0.144,-0.182,5.493,5.676,2.014
1.000,0.131,-0.198,6.836,1.831,1.160
1.011,0.125,-0.203,6.775,-1.587,1.282
1.027,0.137,-0.198,4.883,-3.906,2.014
1.035,0.167,-0.182,1.587,-4.639,2.808
1.037,0.198,-0.161,-1.038,-4.150,2.441
1.032,0.213,-0.145,-2.686,-3.662,0.916
1.017,0.212,-0.139,-2.747,-4.089,-0.183
1.007,0.204,-0.133,-2.563,-4.761,-1.343
1.004,0.192,-0.126,-2.563,-5.066,-2.258
1.005,0.186,-0.116,-2.075,-5.493,-2.869
1.001,0.177,-0.101,-1.099,-6.592,-3.662
0.982,0.163,-0.079,0.061,-7.019,-4.578
0.965,0.156,-0.069,1.038,-5.249,-4.150
0.962,0.156,-0.076,1.099,-2.319,-2.930
0.959,0.156,-0.099,0.366,0.427,-1.831
0.962,0.157,-0.121,-0.244,1.831,-0.732
0.970,0.158,-0.139,-1.038,2.197,0.366
0.990,0.151,-0.158,-2.014,2.258,0.427
1.003,0.140,-0.172,-1.831,1.587,0.061
1.012,0.129,-0.173,-1.709,-0.305,-0.793
0.961,-1.459,0.962,-68.054,-8.301,-17.090
0.928,-1.735,1.325,-39.490,-26.855,-33.936
0.856,-2.006,1.625,-1.221,-50.476,-48.462
0.710,-2.254,1.931,39.856,-74.463,-56.946
0.471,-2.405,2.202,75.012,-89.905,-56.458
0.233,-2.457,2.422,101.807,-89.844,-40.894
0.015,-2.322,2.538,125.671,-73.242,-5.554
0.036,-2.055,2.565,152.893,-37.720,45.776
0.189,-1.535,2.484,183.289,2.319,99.792
0.335,-0.900,2.312,215.637,31.067,147.461
0.471,-0.150,2.109,245.056,49.683,187.012
0.622,0.715,1.872,264.404,71.228,213.501
0.773,1.523,1.569,271.118,99.121,219.971
0.916,2.140,1.281,270.081,132.568,202.820
1.023,2.502,0.989,271.057,152.344,171.692
1.052,2.645,0.679,279.419,149.597,138.489
1.008,2.687,0.302,293.945,133.362,112.122
0.965,2.626,-0.132,306.458,116.455,98.083
0.985,2.515,-0.537,301.331,110.779,93.933
0.968,2.486,-0.870,270.935,113.953,90.576
0.957,2.370,-1.092,230.103,120.789,88.013
0.978,2.198,-1.231,193.542,123.840,83.679
0.949,1.965,-1.224,164.978,117.920,73.608
0.899,1.697,-1.150,148.010,106.140,61.096
0.865,1.420,-1.041,139.587,92.163,48.828
0.826,1.155,-0.898,133.484,80.994,37.537
0.795,0.898,-0.774,125.549,76.721,29.358
0.765,0.684,-0.662,114.563,81.055,24.902
0.733,0.579,-0.573,100.952,88.196,24.658
0.687,0.609,-0.531,87.952,94.543,28.076
0.715,0.663,-0.537,79.834,98.511,33.997
0.811,0.685,-0.566,75.073,98.694,36.316
0.901,0.678,-0.585,72.876,91.675,30.579
0.943,0.630,-0.599,73.914,75.500,19.653
0.956,0.537,-0.576,76.477,53.955,7.080
0.940,0.401,-0.555,78.796,34.058,-4.395
0.907,0.275,-0.560,80.750,20.142,-12.878
0.909,0.150,-0.554,80.627,10.681,-18.250
0.879,0.044,-0.538,76.477,2.747,-20.447
0.841,-0.017,-0.484,66.101,-1.465,-18.372
0.812,-0.010,-0.440,50.293,0.793,-11.353
0.815,0.045,-0.410,33.203,8.057,-1.160
0.852,0.166,-0.410,19.104,15.747,9.399
0.935,0.272,-0.419,10.681,20.996,16.968
1.015,0.341,-0.417,7.385,21.545,18.433
1.086,0.393,-0.421,10.864,15.869,14.771
1.117,0.386,-0.412,16.235,5.798,6.348
1.096,0.341,-0.395,20.691,-3.113,-4.272
1.043,0.270,-0.368,23.926,-11.230,-14.465
0.953,0.186,-0.324,24.414,-16.968,-20.996
0.853,0.127,-0.267,19.775,-16.541,-22.156
0.820,0.091,-0.232,11.169,-7.874,-17.578
0.851,0.073,-0.224,3.296,4.761,-9.583
0.904,0.090,-0.223,-1.465,14.099,-2.686
0.933,0.127,-0.228,-2.075,18.188,1.709
0.952,0.152,-0.244,2.136,18.433,4.395
0.975,0.174,-0.278,7.996,15.442,5.371
0.991,0.194,-0.306,11.597,10.925,4.456
0.990,0.200,-0.321,13.245,6.653,1.465
0.980,0.200,-0.325,13.489,2.075,-2.258
0.960,0.181,-0.312,13.428,-3.113,-4.822
0.941,0.150,-0.289,13.062,-6.958,-5.676
0.923,0.115,-0.266,12.024,-7.263,-4.761
0.908,0.091,-0.245,10.132,-4.211,-2.258
0.898,0.094,-0.232,6.653,1.770,1.953
0.910,0.127,-0.232,2.930,9.033,6.897
0.931,0.182,-0.242,0.854,13.916,11.414
0.955,0.239,-0.243,1.709,15.930,13.855
0.969,0.273,-0.253,5.493,14.709,13.428
1.000,0.269,-0.268,10.498,11.353,11.780
1.031,0.263,-0.296,14.160,8.240,9.338
1.061,0.239,-0.309,15.503,5.554,5.432
1.065,0.238,-0.334,15.747,2.075,0.305
1.048,0.219,-0.312,14.954,-1.160,-3.662
1.002,0.204,-0.291,14.343,-4.578,-7.141
0.941,0.171,-0.273,15.320,-7.568,-9.399
0.884,0.149,-0.260,15.198,-7.690,-8.972
0.856,0.136,-0.264,12.878,-4.822,-5.981
0.858,0.128,-0.276,9.766,-0.549,-1.892
0.884,0.137,-0.296,6.592,4.028,2.502
0.917,0.154,-0.310,4.150,6.836,5.920
0.954,0.181,-0.303,3.235,6.165,7.629
0.977,0.203,-0.285,3.662,3.174,7.629
0.980,0.219,-0.261,4.761,-0.305,5.493
0.960,0.221,-0.242,5.981,-2.747,2.869
0.934,0.221,-0.232,7.507,-4.089,0.854
0.922,0.222,-0.229,8.545,-4.395,0.488
0.941,0.226,-0.254,9.888,-4.272,1.526
0.983,0.213,-0.276,11.047,-2.991,2.930
1.023,0.207,-0.298,11.780,-2.380,3.052
1.051,0.204,-0.300,12.207,-2.991,2.014
1.052,0.199,-0.313,12.573,-4.822,0.793
1.052,0.193,-0.294,11.353,-6.226,-0.977
1.028,0.206,-0.273,9.277,-8.057,-3.479
0.993,0.207,-0.239,7.751,-9.705,-5.676
0.949,0.208,-0.213,6.958,-10.254,-7.202
0.917,0.218,-0.197,6.531,-8.850,-7.263
0.894,0.233,-0.199,5.798,-5.310,-6.348
0.895,0.245,-0.209,4.944,-0.732,-4.639
